spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	SPECTRUM	true	0		2	-1 eV	0.7815425	7	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-6900010000-972475c0af2df72e7d4f	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136783)	PSVXZQVXSXSQRO	472.288	443	7.382	857336446186704236	857336446186704235	7118	
1	SPECTRUM	true	-1		2		0.5619769	10	2	42 eV	[M + H]+	233.154	Orbitrap (LCMS)	CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C	splash10-05ng-4900000000-a7696c97f92d58eb9b0e	Costunlide	public_spectra_2506:(MSBNK-NaToxAq-NA003460)	HRYLQFBHBWLLLL	209.117	445	7.423	857336446320921972	857336446316727667	7191	
1	SPECTRUM	true	3		2	-1 eV	0.61438346	11	2	-1 eV (corrected -1 eV)	[M + K]+	375.063	FTICR (LCMS)	CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)C	null-null-null-null	Carpachromene	public_spectra_2506:(CCMSLIB00004699037)	YXOATFKTEDZPFL	234.206	446	7.429	857336446392225144	857336446392225143	7192	
3	SPECTRUM	true	9		2	-1 eV	0.87824327	12	2	36 eV	[M + H]+	151.032	Orbitrap (LCMS)	C1=CC=C2C(=C1)N=C(S2)N	splash10-0aor-9800000000-5d620782dea16cbeb82b	2-Aminobenzthiazole	public_spectra_2506:(MSBNK-Eawag-EQ337407)	UHGULLIUJBCTEF	152.017	447	7.450	857336446534831488	857336446530637183	7229	
3	SPECTRUM	true	1		2	-1 eV	0.79054	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-6900010000-972475c0af2df72e7d4f	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136783)	PSVXZQVXSXSQRO	494.301	449	7.489	857336446597746052	857336446593551747	7276	
1	SPECTRUM	true	8		2	-1 eV	0.6723831	6	2	-1 eV (corrected -1 eV)	[M + H]+	386.196	Orbitrap (LCMS)	CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O	splash10-014i-2900000000-8032a226d26db9f9c22a	2-[2-[4-(1,3-benzodioxol-5-yl)-2-tert-butylphenoxy]ethyl-methylamino]acetic acid	public_spectra_2506:(BRUNGS_MCEBIO_02983)	FKPLJWGRBCQLTL	232.191	454	7.568	857336446916513172	857336446912318867	7351	
2	SPECTRUM	true	41		2	-1 eV	0.6340624	6	2	45 eV	[M + H]+	435.295	Orbitrap (LCMS)	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	splash10-0a4r-8900000000-ddf8f7f019e15ccda9b6	Wareflex	public_spectra_2506:(MSBNK-LCSB-LU125403)	SCABKEBYDRTODC	251.185	456	7.606	857336447319166380	857336447319166379	7460	
1	SPECTRUM	true	-1		2		0.4953138	6	2	-1 eV (corrected -1 eV)	[M + H]+	133.037	FTICR (LCMS)	C(C(C(=O)O)N)C(=O)O	splash10-00dr-9500000000-d28c5c5b286b205d6788	aspartate	public_spectra_2506:(CCMSLIB00000081781)	CKLJMWTZIZZHCS	310.259	463	7.723	857336447507910072	857336447507910071	7628	
1	SPECTRUM	true	0		2	-1 eV	0.9100896	8	2	-1 eV (corrected -1 eV)	[M + H]+	180.102	Orbitrap (LCMS)	CC(=O)NCCC1=CC=C(C=C1)O	splash10-0f6y-9500000000-408ba1665def162d4ec8	N-Acetyltyramine	public_spectra_2506:(BRUNGS_MCEBIO_06960)	ATDWJOOPFDQZNK	227.128	470	7.827	857336447780539848	857336447780539847	7798	
1	SPECTRUM	true	-1		2		0.7610529	10	2	-1 eV (corrected -1 eV)	[M + H]+	203.128	Orbitrap (LCMS)	CC(CCC(CC1CCC(=O)O1)O)O	splash10-0ar3-9000000000-a691180052a2f2f7d136	5-(2,5-dihydroxyhexyl)oxolan-2-one	public_spectra_2506:(BRUNGS_NIHNP_01513)	STXXJRAORSDCEP	241.180	480	8.006	857336448158027240	857336448158027239	8065	
1	SPECTRUM	true	4		2	-1 eV	0.5669126	11	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.165	482	8.031	857336448208358892	857336448204164587	8079	
10	SPECTRUM	true	0		2	-1 eV	0.8279011	9	2	-1 eV (corrected -1 eV)	[M + H]+	304.154	Orbitrap (LCMS)	CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O	splash10-0a4r-0900000000-18cc6c46f5415dda722c	Berotec	public_spectra_2506:(BRUNGS_MCEBIO_02136)	LSLYOANBFKQKPT	209.117	487	8.125	857336448371936760	857336448371936759	8207	
2	SPECTRUM	true	18		2	-1 eV	0.53478914	6	2	40 eV	[M + H]+	319.139	Q-ToF (LCMS)	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C	splash10-0296-7900000000-a0f7d3bb7ac736f03e65	Citroflex A 2	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000320)	WEAPVABOECTMGR	277.128	491	8.186	857336448493571584	857336448493571583	8327	
1	SPECTRUM	true	-1		2		0.57175833	6	2	-1 eV (corrected -1 eV)	[M + H3N + H]+	394.186	FTICR (LCMS)	CC=C(C)C(=O)OC1CC2(C(O2)C3C(O3)C(=C)C(C4C1C(=C)C(=O)O4)O)C	null-null-null-null	Cordifene	public_spectra_2506:(CCMSLIB00004701491)	RKAXEWSQYMGBAP	203.128	492	8.193	857336448606817800	857336448606817799	8308	
7	SPECTRUM	true	-1		2		0.61400646	7	2	-1 eV (corrected -1 eV)	[M + H]+	347.160	Orbitrap (LCMS)	CC1(CC2=C(C(=O)C1)N(C(=N2)C3=CC(=C(C(=C3)OC)OC)OC)O)C	splash10-0002-0009000000-93a726bef75d174697c7	3-hydroxy-6,6-dimethyl-2-(3,4,5-trimethoxyphenyl)-3,5,6,7-tetrahydrobenzimidaz ol-4-one	public_spectra_2506:(CCMSLIB00006687368)	JZWFFWPWYDAKAR	204.102	492	8.195	857336448669732364	857336448669732363	8313	
1	SPECTRUM	true	-1		2		0.4388164	8	2	-1 eV (corrected -1 eV)	[M + H]+	253.143	Bruker Q-ToF (LCMS)	CC1CCCCC2C(CC(=O)O1)C(C=CC2=O)O	splash10-0ap0-1900000000-5f78bd7ec236716a8a2a	4-Hydroxy-8-methyl-4a,5,8,9,10,11,12,12a-octahydro-4H-7-oxa-benzocyclodecene-1,6-dione	public_spectra_2506:(CCMSLIB00000851569)	WTQWDNIIFGEBSZ	203.091	492	8.199	857336448728452624	857336448728452623	8326	
1	SPECTRUM	true	4		2	-1 eV	0.7672023	7	2	-1 eV (corrected -1 eV)	[M + H]+	437.246	Orbitrap (LCMS)	CN1C(=C2CCCCC2=N1)CN3CCN(CC3)C4=NC=NC(=C4F)C5=CC=C(C=C5)OC	splash10-0002-0900000000-553a3e40daef42bc1be5	3-[[4-[5-Fluoro-6-(4-methoxyphenyl)pyrimidin-4-yl]piperazin-1-yl]methyl]-2-methyl-4,5,6,7-tetrahydroindazole	public_spectra_2506:(BRUNGS_MCESCAF_03556)	ZVXYBCSKRPZIJS	275.212	514	8.567	857336449248546356	857336449248546355	8843	
1	SPECTRUM	true	-1		2		0.39960143	6	2	90 eV	[M + H]+	212.201	Orbitrap (LCMS)	CCNC(=O)C1CC(CCC1C(C)C)C	splash10-0a4i-9100000000-2c33f8b169314a4809eb	Framidice 3	public_spectra_2506:(MSBNK-LCSB-LU130206)	VUNOFAIHSALQQH	203.128	520	8.671	857336449416318528	857336449416318527	8981	
2	SPECTRUM	true	8		2	-1 eV	0.5134548	6	2	-1 eV (corrected -1 eV)	[M + H]+	513.248	N/A	CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(COC(=O)C(=C)C)O)O	splash10-000f-2910000000-08bb796d5b5008e76512	Nupol 1629	public_spectra_2506:(CCMSLIB00000085424)	AMFGWXWBFGVCKG	404.207	524	8.736	857336449533759048	857336449533759047	9042	
1	SPECTRUM	true	0		2	-1 eV	0.6706379	15	2	-1 eV (corrected -1 eV)	[M + H]+	181.122	Orbitrap (LCMS)	CC1(CCCC2(C1=CC(=O)O2)C)C	splash10-052f-9300000000-126e503d65106873985c	Actinidiolide, dihydro-	public_spectra_2506:(BRUNGS_MCEBIO_07552)	IMKHDCBNRDRUEB	195.138	524	8.738	857336449592479308	857336449592479307	9050	
1	SPECTRUM	true	10		2	-1 eV	0.6971594	7	2	-1 eV (corrected -1 eV)	[M + H]+	234.112	Orbitrap (LCMS)	CCOC(=O)C1=C(N(C2=C1C=C(C=C2)O)C)C	splash10-03dj-0900000000-7b7b36392f1a78c86358	Mecarbine	public_spectra_2506:(BRUNGS_MCEBIO_00666)	YTBNTDMBGXAOCG	204.102	526	8.761	857336449709919828	857336449709919827	9089	
1	SPECTRUM	true	4		2	-1 eV	0.9214901	11	2	21 eV	[M + H]+	152.107	FTICR (LCMS)	CC(CC1=CC=C(C=C1)O)N	splash10-0a6s-9300000000-ffe62efdb5dd3fbd7400	Pedrolon	public_spectra_2506:(MSBNK-Eawag-EQ01087208)	GIKNHHRFLCDOEU	135.081	529	8.810	857336449768640088	857336449768640087	9192	
13	SPECTRUM	true	8		2	-1 eV	0.7267596	6	2	-1 eV (corrected -1 eV)	[M + H]+	413.175	Orbitrap (LCMS)	CCOC1=CC=CC(=C1)CNC(=O)C2=NC3=NN(C=C3C(=N2)N4CCSCC4)C	splash10-000i-1910000000-c81017bdf3bb0571bf1e	AKOS021868726	public_spectra_2506:(BRUNGS_MCESCAF_02169)	CIWYHAXKBYBXHV	377.196	530	8.827	857336449827360348	857336449827360347	9186	
1	SPECTRUM	true	5		2	-1 eV	0.34486985	10	2	-1 eV (corrected -1 eV)	[M + H]+	261.113	N/A	CC(C)C(=O)CC1=C(C=CC2=C1OC(=O)C=C2)OC	splash10-001i-0900000000-11b98d669e17ae7f986c	Isomeranzin	public_spectra_2506:(CCMSLIB00000080097)	OMOYQLRHKFGVGN	430.108	530	8.828	857336449890274912	857336449886080607	9180	
10	SPECTRUM	true	15		2	-1 eV	0.9055424	19	2	-1 eV (corrected -1 eV)	[M + H]+	304.154	Orbitrap (LCMS)	CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O	splash10-0a4i-5900000000-987f74f7bbddbf5d50f2	Berotec	public_spectra_2506:(BRUNGS_MCEBIO_02136)	LSLYOANBFKQKPT	209.117	530	8.828	857336449953189476	857336449948995171	9173	
1	SPECTRUM	true	-1		2		0.6146071	6	2	40 eV	[M + H3N + H]+	358.201	Q-ToF (LCMS)	CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4	splash10-0a4r-1900000000-c2a1b9f41c7876b2c32b	Epoxide A	public_spectra_2506:(MSBNK-Antwerp_Univ-AN121539)	LCFVJGUPQDGYKZ	394.223	530	8.830	857336450062241388	857336450062241387	9190	
6	SPECTRUM	true	0		2	-1 eV	0.42312753	7	2	-1 eV (corrected -1 eV)	[M + H]+	269.081	Orbitrap (LCMS)	COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC=CC=C3)O	splash10-014i-0190000000-0c023e8fbb765c83d886	Oprea1_220260	public_spectra_2506:(CCMSLIB00006700218)	IPRIGHIBTRMTDP	376.188	530	8.831	857336450204847732	857336450204847731	9202	
2	SPECTRUM	true	9		2	-1 eV	0.40512782	6	2	-1 eV (corrected -1 eV)	[M + H]+	195.102	Orbitrap (LCMS)	CCC=CC1=C(OC(=O)C=C1OC)C	splash10-00kf-9600000000-5db6ee765240401d4655	5-(1-Buten-1-yl)-4-methoxy-6-methyl-2H-pyran-2-one	public_spectra_2506:(BRUNGS_NIHNP_01549)	YKTRFCJDTCAPSG	203.091	534	8.892	857336450330676860	857336450330676859	9256	
1	SPECTRUM	true	0		2	-1 eV	0.69099987	6	2	-1 eV (corrected -1 eV)	[M + H]+	277.128	Orbitrap (LCMS)	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	splash10-0a4i-0900000000-21415634324b5ba3c209	Eudraflex	public_spectra_2506:(CCMSLIB00000579680)	DOOTYTYQINUNNV	231.086	534	8.894	857336450389397120	857336450389397119	9259	
2	SPECTRUM	true	-1		2		0.7691415	6	2	-1 eV (corrected -1 eV)	[M + H]+	277.128	Orbitrap (LCMS)	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	splash10-0a4i-0900000000-21415634324b5ba3c209	Eudraflex	public_spectra_2506:(CCMSLIB00000579680)	DOOTYTYQINUNNV	294.155	534	8.894	857336450515226248	857336450511031943	9258	
1	SPECTRUM	true	65		2	-1 eV	0.65249014	6	2	75 eV	[M + H]+	403.233	Orbitrap (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	splash10-014i-9600000000-e0597296cb7bcbf9403d	Blo-trol	public_spectra_2506:(MSBNK-LCSB-LU052305)	QZCLKYGREBVARF	277.128	534	8.895	857336450703969936	857336450703969935	9253	
2	SPECTRUM	true	-1		2		0.7564621	6	2	-1 eV (corrected -1 eV)	[M + H]+	277.128	Orbitrap (LCMS)	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	splash10-0a4i-0900000000-21415634324b5ba3c209	Eudraflex	public_spectra_2506:(CCMSLIB00000579680)	DOOTYTYQINUNNV	322.186	534	8.895	857336450796244628	857336450796244627	9255	
12	SPECTRUM	true	9		2	-1 eV	0.3933529	8	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	359.149	Orbitrap (LCMS)	CC(C)CC(=O)OCC(=C)C(C(C1=C(C=CC2=C1OC(=O)C=C2)OC)O)O	splash10-0a4i-0890000000-2495cfe2da5d26b87937	[(3R,4S)-3,4-dihydroxy-4-(7-methoxy-2-oxochromen-8-yl)-2-methylidenebutyl] 3-methylbutanoate	public_spectra_2506:(BRUNGS_NIHNP_01325)	RPWASDJXFDDBFQ	376.045	534	8.895	857336450863353496	857336450863353495	9264	
1	SPECTRUM	true	0		2	-1 eV	0.56897736	6	2	-1 eV (corrected -1 eV)	[M + Na]+	347.146	FTICR (LCMS)	CC=C(C)C(=O)OC1C(C(C=C(C1=O)CO)OC(=O)C)C(C)C	null-null-null-null	3,5,7-Trihydroxy-p-menth-1-en-6-one, 5-tigloyl, 3-acetate	public_spectra_2506:(CCMSLIB00004692560)	NUENJLVLKHHYJS	173.165	536	8.925	857336450917879452	857336450917879451	9231	
1	SPECTRUM	true	7		2	-1 eV	0.7921158	6	2	28 eV	[M + H]+	188.070	Orbitrap (LCMS)	CC(C)NC1=NC(=NC(=N1)N)Cl	splash10-0002-3900000000-c3b65d177ae8ddb1e082	Deethylatrazin	public_spectra_2506:(MSBNK-Eawag-EA030906)	DFWFIQKMSFGDCQ	221.133	538	8.973	857336451098234536	857336451098234535	9342	
1	SPECTRUM	true	0		2	-1 eV	0.57531345	12	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.128	548	9.129	857336451211480752	857336451211480751	9562	
1	SPECTRUM	true	2		2	-1 eV	0.7771825	9	2	50 eV	[M + H]+	315.253	Q-ToF (LCMS)	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	splash10-0a4i-9000000000-e95cb3a4eb5af9d601ec	Staflex DBS	public_spectra_2506:(MSBNK-Antwerp_Univ-AN111810)	PYGXAGIECVVIOZ	185.117	553	9.213	857336451333115576	857336451333115575	9667	
1	SPECTRUM	true	-1		2		0.4208176	6	2	-1 eV (corrected -1 eV)	[M + Na]+	196.022	Orbitrap (LCMS)	C(C(=O)O)NC(=O)C=CC(=O)O	splash10-0002-9700000000-d5e1f7a3b382fadecfcb	N-Glycinylmaleamic acid	public_spectra_2506:(CCMSLIB00006708434)	JKCBZBFTTXFZGH	302.045	553	9.214	857336451396030140	857336451396030139	9663	
1	SPECTRUM	true	11		2	-1 eV	0.8516616	10	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	171.102	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a59-9100000000-440a4359eead538221a1	Acnederm	public_spectra_2506:(CCMSLIB00006701465)	BDJRBEYXGGNYIS	203.128	553	9.214	857336451450556096	857336451446361791	9662	
1	SPECTRUM	true	2		2	-1 eV	0.8314025	18	2	75 eV	[M + H]+	435.295	Orbitrap (LCMS)	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	splash10-0bt9-9300000000-aaa56dc0cc5e7e1a5af6	Wareflex	public_spectra_2506:(MSBNK-LCSB-LU125405)	SCABKEBYDRTODC	217.097	553	9.215	857336451509276356	857336451509276355	9675	
1	SPECTRUM	true	5		2	-1 eV	0.6019236	9	2	-1 eV (corrected -1 eV)	[M + K]+	375.063	FTICR (LCMS)	CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)C	null-null-null-null	Carpachromene	public_spectra_2506:(CCMSLIB00004699037)	YXOATFKTEDZPFL	262.238	561	9.346	857336451735768784	857336451735768783	9808	
3	SPECTRUM	true	-1		2		0.4256469	7	2	-1 eV (corrected -1 eV)	[M + Na]+	399.141	FTICR (LCMS)	CC=C(C)C(=O)OC1CC2(C(O2)C3C(O3)C(=C)C(C4C1C(=C)C(=O)O4)O)C	null-null-null-null	Cordifene	public_spectra_2506:(CCMSLIB00004701485)	RKAXEWSQYMGBAP	225.044	561	9.348	857336451811266260	857336451811266259	9811	
7	SPECTRUM	true	5		2	-1 eV	0.7318013	7	2	40 eV	[M + H3N + H]+	358.201	Q-ToF (LCMS)	CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4	splash10-0a4r-1900000000-c2a1b9f41c7876b2c32b	Epoxide A	public_spectra_2506:(MSBNK-Antwerp_Univ-AN121539)	LCFVJGUPQDGYKZ	330.170	565	9.414	857336452100673252	857336452100673251	9906	
1	SPECTRUM	true	0		2	-1 eV	0.85618544	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	239.237	Orbitrap (LCMS)	CCCCCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-35f8ac4eda4e54fbda82	Cetylate	public_spectra_2506:(CCMSLIB00011428811)	IPCSVZSSVZVIGE	214.253	568	9.466	857336452176170728	857336452171976423	9960	
2	SPECTRUM	true	2		2	-1 eV	0.6618922	10	2	-1 eV (corrected -1 eV)	[M + H]+	210.103	Orbitrap (LCMS)	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	splash10-00l6-0910000000-245130b4bdb17a8fcbff	Proflavin	public_spectra_2506:(BRUNGS_MCEBIO_01091)	WDVSHHCDHLJJJR	267.186	569	9.483	857336452260056812	857336452255862507	9971	
1	SPECTRUM	true	-1		2		0.6069331	15	2	40 eV	[M + H]+	269.201	Q-ToF (LCMS)	CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)N	splash10-00lr-1900000000-f3ae585bac60908fffdc	N-(1,3-Dimethylbutyl)-N-phenylbenzene-1,4-diamine	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000349)	KZTCAXCBXSIQSS	268.194	570	9.503	857336452335554288	857336452335554287	10012	
1	SPECTRUM	true	0		2	-1 eV	0.7805715	10	2	40 eV	[M + H]+	186.091	Q-ToF (LCMS)	C1=CC=C(C=C1)NC2=CC=C(C=C2)O	splash10-0a59-9800000000-a9539447481cb66660a8	Oprea1_025350	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000162)	JTTMYKSFKOOQLP	213.102	570	9.505	857336452402663156	857336452402663155	10011	
1	SPECTRUM	true	1		2	-1 eV	0.901027	14	2	40 eV	[M + H]+	297.233	Q-ToF (LCMS)	CCCCCCC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2	splash10-001i-1900000000-842919ea7f63651b73ee	4-(2-Octylamino)diphenylamine	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000175)	JQTYAZKTBXWQOM	269.201	570	9.506	857336452637544184	857336452637544183	10008	
5	SPECTRUM	true	3		2	-1 eV	0.59981143	6	2	-1 eV (corrected -1 eV)	[M + H]+	386.196	Orbitrap (LCMS)	CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O	splash10-014i-6902000000-f7f99b4f4b3a9c299310	2-[2-[4-(1,3-benzodioxol-5-yl)-2-tert-butylphenoxy]ethyl-methylamino]acetic acid	public_spectra_2506:(BRUNGS_MCEBIO_02983)	FKPLJWGRBCQLTL	260.222	570	9.508	857336452696264444	857336452696264443	9987	
1	SPECTRUM	true	5		2	-1 eV	0.93064374	14	2	21 eV	[M + H]+	152.107	FTICR (LCMS)	CC(CC1=CC=C(C=C1)O)N	splash10-0a6s-9300000000-ffe62efdb5dd3fbd7400	Pedrolon	public_spectra_2506:(MSBNK-Eawag-EQ01087208)	GIKNHHRFLCDOEU	135.080	572	9.537	857336452805316356	857336452805316355	10052	
9	SPECTRUM	true	3		2	-1 eV	0.53150207	6	2	-1 eV (corrected -1 eV)	[M + H]+	312.091	Orbitrap (LCMS)	C1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)NC3=NC=NC=C3	splash10-074i-6984000000-117803f860b29e6015b1	Thiazovivin	public_spectra_2506:(BRUNGS_MCEBIO_01131)	DOBKQCZBPPCLEG	302.151	572	9.538	857336452859842312	857336452855648007	10073	
1	SPECTRUM	true	0		2	-1 eV	0.36179215	9	2	40 eV	[M + H]+	247.133	Bruker Q-ToF (LCMS)	CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C	splash10-0a4r-0900000000-dc8703710ac87a59fcc2	santonin	public_spectra_2506:(MSBNK-Fiocruz-FIO00233)	XJHDMGJURBVLLE	402.076	572	9.538	857336452922756876	857336452922756875	10061	
1	SPECTRUM	true	2		2	-1 eV	0.9320025	6	2	20 eV	[M + H]+	168.138	Q-ToF (LCMS)	C1CCC(CC1)N2CCCC2=O	splash10-000i-9000000000-f696e44190fcc803404e	Cyclohexyl pyrrolidone	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000638)	PZYDAVFRVJXFHS	184.170	576	9.607	857336453086334744	857336453086334743	10179	
1	SPECTRUM	true	16		2	-1 eV	0.5706675	13	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.128	577	9.617	857336453136666396	857336453132472091	10198	
1	SPECTRUM	true	-1		2		0.8934287	17	2	90 eV	[M + H]+	405.109	Orbitrap (LCMS)	CC(CC1=CC=C(C=C1)OCC(=O)O)NCC(C2=CSC(=N2)C(F)(F)F)O	splash10-05mo-5900000000-336221e106f66bae4921	{4-[2-({2-hydroxy-2-[2-(trifluoromethyl)-1,3-thiazol-4-yl]ethyl}amino)propyl]phenoxy}acetic acid	public_spectra_2506:(MSBNK-LCSB-LU026506)	YVIXXPCJZAUQHJ	193.086	583	9.724	857336453182803744	857336453182803743	10307	
1	SPECTRUM	true	0		2	-1 eV	0.33280995	7	2	-1 eV (corrected -1 eV)	[M + H]+	337.152	Orbitrap (LCMS)	CCN1C(=O)CNC2=NC=C(N=C21)C3=C(N=C(C=C3)C4=NC=NN4)C	splash10-002r-0595000000-1a823de7ebdc3ab204d8	DNA-PK/TOR Kinase Inhibitor CC-115	public_spectra_2506:(BRUNGS_MCEBIO_06259)	GMYLVKUGJMYTFB	393.217	584	9.735	857336453228941092	857336453228941091	10350	
1	SPECTRUM	true	15		2	-1 eV	0.48588264	6	2	90 eV	[M + H]+	212.201	Orbitrap (LCMS)	CCNC(=O)C1CC(CCC1C(C)C)C	splash10-0a4i-9100000000-2c33f8b169314a4809eb	Framidice 3	public_spectra_2506:(MSBNK-LCSB-LU130206)	VUNOFAIHSALQQH	199.181	586	9.773	857336453400907568	857336453396713263	10391	
3	SPECTRUM	true	2		2	-1 eV	0.9048122	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	207.080	Orbitrap (LCMS)	C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C(=O)O	splash10-004i-0900000000-c42c90cee9fb4d5bd7a7	NCIStruc1_000625	public_spectra_2506:(CCMSLIB00010125030)	BIDDLDNGQCUOJQ	181.065	589	9.817	857336453459627828	857336453459627827	10442	
1	SPECTRUM	true	2		2	-1 eV	0.7713741	8	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	136.076	Orbitrap (LCMS)	C1=CC(=CC=C1C(CN)O)O	splash10-00kf-9500000000-923743358fec36b5bb96	Norphen	public_spectra_2506:(BRUNGS_MCEBIO_05944)	QHGUCRYDKWKLMG	209.117	590	9.833	857336453572874044	857336453568679739	10469	
2	SPECTRUM	true	1		2	-1 eV	0.381872	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	153.127	Q-ToF (LCMS)	CC(CCC=C(C)C)CC(=O)O	splash10-0lds-9700000000-24f3c4e1ad95519efabf	ACMC-20apjr	public_spectra_2506:(CCMSLIB00003139419)	GJWSUKYXUMVMGX	198.185	591	9.843	857336453518348088	857336453518348087	10492	
6	SPECTRUM	true	0		2	-1 eV	0.91254014	8	2	28 eV	[M + H]+	158.027	Orbitrap (LCMS)	C1=CC=C(C=C1)S(=O)(=O)N	splash10-054k-9300000000-a07e15d8e1579565b0ec	benzolsulfonamid	public_spectra_2506:(MSBNK-Eawag-EQ359506)	KHBQMWCZKVMBLN	214.090	592	9.865	857336453623205696	857336453619011391	10503	
3	SPECTRUM	true	-1		2		0.7677642	6	2	40 eV	[M + H]+	168.138	Q-ToF (LCMS)	C1CCC(CC1)N2CCCC2=O	splash10-0a4u-9000000000-8f8b287e8ebc25ec9b9a	Cyclohexyl pyrrolidone	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000639)	PZYDAVFRVJXFHS	184.170	593	9.883	857336453673537348	857336453673537347	10538	
1	SPECTRUM	true	-1		2		0.88988364	7	2	44 eV	[M + H]+	150.128	Orbitrap (LCMS)	CC(C)(CC1=CC=CC=C1)N	splash10-0006-9000000000-386f63596b11516c24fb	Adipex-P	public_spectra_2506:(MSBNK-HBM4EU-HB001448)	DHHVAGZRUROJKS	161.096	593	9.888	857336453723869000	857336453723868999	10526	
4	SPECTRUM	true	0		2	-1 eV	0.90256995	7	2	14 eV	[M + H]+	158.027	Orbitrap (LCMS)	C1=CC=C(C=C1)S(=O)(=O)N	splash10-052b-9500000000-c7e0c16ebd86f61e15b5	benzolsulfonamid	public_spectra_2506:(MSBNK-Eawag-EQ359503)	KHBQMWCZKVMBLN	214.090	596	9.938	857336453837115216	857336453837115215	10601	
