structurePerIdRank	formulaRank	CSI:FingerIDScore	ModelScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	-57.207	-5.362		0.999	54.162	C14H10O	[M + H]+	C14H11O+	VSTIHAUQTQHJAY	InChI=1S/C14H10O/c1-2-5-11-8-9-12(10-15)14-7-4-3-6-13(11)14/h3-4,6-10H,1H3		CC#Cc1ccc(C=O)c2ccccc12	195.081	676	11.268	857324197658228480	857316091540041967	857316091540041966	14268	
1	15	-84.893	-7.072		0.029	24.395	C14H12F5N5	[M + H]+	C14H13F5N5+	XRFBDLVUIGRXEY	InChI=1S/C14H12F5N5/c1-7(2)10-4-11(14(17,18)19)21-12-3-9(22-24(10)12)8-5-20-23(6-8)13(15)16/h3-7,13H,1-2H3		CC(C)c1cc(C(F)(F)F)nc2cc(-c3cnn(C(F)F)c3)nn12	346.107	676	11.272	857324219384734411	857316091586179315	857316091586179314	14274	
1	1	-60.005	-5.906		0.500	56.907	C9H10O	[M + H]+	C9H11O+	DPHNJPUOMLRELT	InChI=1S/C9H10O/c10-9-6-2-4-7-3-1-5-8(7)9/h2,4,6,10H,1,3,5H2	2,3-dihydro-1H-inden-4-ol	C1CC2=C(C1)C(=CC=C2)O	135.081	677	11.288	857324226313724710	857316091682648315	857316091678454010	14287	
1	1	-68.708	-7.236		1.000	79.897	C11H20O	[M + H]+	C11H21O+	KTCWMQXJFXXDOT	InChI=1S/C11H20O/c1-9-8-11(9)7-5-3-4-6-10(2)12/h9,11H,3-8H2,1-2H3		CC(=O)CCCCCC1CC1C	169.159	678	11.298	857324219502174929	857316091749757183	857316091749757182	14308	
1	1	-49.636	-6.767		0.983	74.121	C7H8	[M + H]+	C7H9+	DQJZFWMRHGIQRQ	InChI=1S/C7H8/c1-3-5-7-6-4-2/h3H2,1-2H3	2,4-Heptadiyne	CCC#CC#CC	93.070	678	11.299	857324223268659990	857316091795894531	857316091795894530	14318	
1	1	-65.925	-1.050		1.000	43.158	C14H31N	[M + H]+	C14H32N+	PLZVEHJLHYMBBY	InChI=1S/C14H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-15H2,1H3	Armeen 14	CCCCCCCCCCCCCCN	214.253	678	11.299	857324221037290244	857316091846226183	857316091842031878	14303	
1	3	-174.903	-6.429		0.000	62.355	C12H13FN2O3	[M + K]+	C12H13FKN2O3+	RRIAUPGJYQJAAX	InChI=1S/C12H13FN2O3/c1-2-18-8-4-3-7-14-11-9-10(13)5-6-12(11)15(16)17/h5-6,9,14H,2,7-8H2,1H3		CCOCC#CCNc1cc(F)ccc1[N+](=O)[O-]	291.055	679	11.319	857324249478865822	857316091892363531	857316091888169226	14294	
1	1	-66.236	-6.174		0.500	178.147	C19H36O3S	[M + H]+	C19H37O3S+	WGHWHRGVTVVFCB	InChI=1S/C19H36O3S/c1-2-3-4-5-6-7-8-9-10-12-15-18-23(21,22)19-16-13-11-14-17-20/h20H,2-13,15-16,18-19H2,1H3		CCCCCCCCCCCCCS(=O)(=O)CCCCC#CO	345.246	681	11.345	857324307284763691	857316091942695183	857316091942695182	14363	
1	4	-197.526	-8.159		0.002	38.173	C17H36O6S	[M + H3N + H]+	C17H40NO6S+	IDRDFBRKGFQJIC	InChI=1S/C17H36O6S/c1-4-17(16-23-24(3,18)19)22-15-11-6-5-9-13-21-14-10-7-8-12-20-2/h17H,4-16H2,1-3H3		CCC(COS(C)(=O)=O)OCCCCCCOCCCCCOC	386.254	682	11.373	857324233288852314	857316091984638227	857316091984638226	14399	
1	3	-166.949	-9.416		0.018	8.010	C23H35N5O2	[M + H]+	C23H36N5O2+	FLFPHZOCHOGIIE	InChI=1S/C23H35N5O2/c1-6-7-13-27(14-12-17(2)3)22-15-21(18(4)5)25-23(26-22)24-16-19-8-10-20(11-9-19)28(29)30/h8-11,15,17-18H,6-7,12-14,16H2,1-5H3,(H,24,25,26)		CCCCN(CCC(C)C)c1cc(C(C)C)nc(NCc2ccc([N+](=O)[O-])cc2)n1	414.285	682	11.374	857324228503151430	857316092026581271	857316092022386966	14401	
1	1	-54.572	-2.770		0.989	51.728	C15H14OS	[M + H]+	C15H15OS+	WKFOVFPLQIRQQK	InChI=1S/C15H14OS/c1-2-12-7-3-5-9-14(12)17-15-10-6-4-8-13(15)11-16/h2-10,16H,1,11H2		C=Cc1ccccc1Sc1ccccc1CO	243.084	683	11.387	857324248203797394	857316092068524315	857316092068524314	14419	
1	2	-26.172	-3.683		0.216	87.545	C16H10N2O2	[M + H]+	C16H11N2O2+	COHYTHOBJLSHDF	InChI=1S/C16H10N2O2/c19-15-9-5-1-3-7-11(9)17-13(15)14-16(20)10-6-2-4-8-12(10)18-14/h1-8,17-18H	Indigo	C1=CC=C2C(=C1)C(=O)C(=C3C(=O)C4=CC=CC=C4N3)N2	263.082	688	11.473	857324352834905183	857316092110467359	857316092110467358	14572	
1	1	-49.225	-2.048		1.000	23.654	C14H31NO	[M + H]+	C14H32NO+	SYELZBGXAIXKHU	InChI=1S/C14H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15(2,3)16/h4-14H2,1-3H3	Admox 12	CCCCCCCCCCCC[N+](C)(C)[O-]	230.248	690	11.493	857324226099815204	857316092156604707	857316092156604706	14591	
1	2	-75.621	-6.806		0.500	133.432	C12H18	[M + CH2O2 + H]+	C13H21O2+	MCVLNFCAGREDNX	InChI=1S/C12H18/c1-10-5-4-6-11(2)9-12(3)8-7-10/h5,9H,3-4,6-8H2,1-2H3		C=C1C=C(C)CCC=C(C)CC1	209.154	695	11.585	857324235197260642	857316092202742055	857316092202742054	14709	
1	1	-70.409	-8.326		1.000	184.474	C19H34O3S	[M + H]+	C19H35O3S+	LRZPQUCXHKQNKM	InChI=1S/C19H34O3S/c1-2-3-4-5-6-9-12-15-18-23(21,22)19-16-13-10-7-8-11-14-17-20/h14,17,20H,2-7,9-10,12-13,15-16,18-19H2,1H3		CCCCCCCCCCS(=O)(=O)CCCCCC#CC=CO	343.230	697	11.612	857324313714631739	857316092248879403	857316092248879402	14717	
1	1	-45.668	-6.123		0.850	80.828	C7H8	[M + H]+	C7H9+	DQJZFWMRHGIQRQ	InChI=1S/C7H8/c1-3-5-7-6-4-2/h3H2,1-2H3	2,4-Heptadiyne	CCC#CC#CC	93.070	698	11.639	857324296530568200	857316092290822447	857316092290822446	14775	
1	2	-113.626	-9.117		0.500	197.415	C11H22O3	[M - H2O + H]+	C11H21O2+	ZQHSKEXOCFVMBG	InChI=1S/C11H22O3/c1-11(13)14-10-8-6-4-2-3-5-7-9-12/h12H,2-10H2,1H3	Acetic acid 9-hydroxynonyl ester	CC(=O)OCCCCCCCCCO	185.154	702	11.700	857324229056799568	857316092332765491	857316092332765490	14861	
1	1	-99.353	-3.975		1.000	23.499	C16H33NO2	[M + H]+	C16H34NO2+	NNEYFHSXGJHGEA	InChI=1S/C16H33NO2/c1-4-6-7-8-9-10-11-12-13-17(3)15-16(18)19-14-5-2/h4-15H2,1-3H3		CCCCCCCCCCN(C)CC(=O)OCCC	272.259	709	11.816	857324250590356402	857316092383097143	857316092378902838	15066	
1	1	-105.523	-5.300		0.954	108.205	C15H20N2O3	[M + H]+	C15H21N2O3+	JORKZZIHFHMJTR	InChI=1S/C15H20N2O3/c1-5-15(3,4)12-6-8-13(9-7-12)17-14(19)20-16-10-11(2)18/h6-10H,5H2,1-4H3,(H,17,19)		CCC(C)(C)c1ccc(NC(=O)ON=CC(C)=O)cc1	277.155	711	11.852	857324298183123980	857316092420845883	857316092420845882	15098	
1	1	-90.268	-6.689		1.000	109.589	C15H22OS	[M + H]+	C15H23OS+	TVIICOANHJEQFZ	InChI=1S/C15H22OS/c1-5-10-17-15(16)12(4)14-8-6-13(7-9-14)11(2)3/h6-9,11-12H,5,10H2,1-4H3		CCCSC(=O)C(C)c1ccc(C(C)C)cc1	251.147	717	11.950	857324249705358248	857316092479566143	857316092475371838	15209	
1	1	-90.703	-5.249		1.000	230.528	C16H28O2	[M + H]+	C16H29O2+	VGEAWBUDLWNYHB	InChI=1S/C16H28O2/c1-3-5-7-9-10-11-13-15-18-16(17)14-12-8-6-4-2/h11-14H,3-10,15H2,1-2H3		CCCCC=CC(=O)OCC=CCCCCCC	253.216	726	12.103	857324245141955444	857316092571840839	857316092571840838	15364	
1	1	-106.043	-7.139		1.000	88.825	C17H26O5	[M + H]+	C17H27O5+	WQQSDIQDVHILRT	InChI=1S/C17H26O5/c1-4-6-8-9-10-12-21-16(19)13-15(14(3)18)17(20)22-11-7-5-2/h15H,4-8,11-13H2,1-3H3		CCCCC#CCOC(=O)CC(C(C)=O)C(=O)OCCCC	311.185	736	12.262	857324260623131573	857316092655726927	857316092655726926	15630	
1	2	-135.523	-5.798		0.365	130.145	C12H12N4O4	[M + H]+	C12H13N4O4+	NKNAXYUGQPXTQS	InChI=1S/C12H12N4O4/c1-7-3-4-9(10(5-7)15(17)18)13-12-8(2)6-11(14-12)16(19)20/h3-6,13-14H,1-2H3		Cc1ccc(Nc2[nH]c([N+](=O)[O-])cc2C)c([N+](=O)[O-])c1	277.093	736	12.264	857324323747406929	857316092701864275	857316092697669970	15612	
1	1	-18.285	-0.032		1.000	75.037	C13H10O	[M + H]+	C13H11O+	RWCCWEUUXYIKHB	InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H	Benzophenone	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2	183.081	739	12.319	857324261747205055	857316092748001623	857316092743807318	15670	
1	1	-64.995	-7.306		1.000	150.305	C12H22O	[M + H]+	C12H23O+	IMNNWRUAGQOAHV	InChI=1S/C12H22O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h3-10H2,1-2H3		CCCCCCC(=C=O)CCCC	183.174	741	12.355	857324229451064147	857316092789944667	857316092789944666	15705	
1	8	-123.517	-9.699		0.008	7.822	C24H41FN10	[M + H]+	C24H42FN10+	VPXOLLZWZQGNNL	InChI=1S/C24H41FN10/c1-7-8-9-10-11-14-34(6)19-21-29-23(27-13-16-33(4)5)35(31-21)24-28-18-20(17-25)22(30-24)26-12-15-32(2)3/h18H,7-9,12-17,19H2,1-6H3,(H,26,28,30)(H,27,29,31)		CCCCC#CCN(C)Cc1nc(NCCN(C)C)n(-c2ncc(CF)c(NCCN(C)C)n2)n1	489.357	746	12.427	857324226800264001	857316092836082015	857316092836082014	15833	
1	1	-21.567	-0.325		0.930	48.202	C13H10N2S	[M + H]+	C13H11N2S+	QDTDFSFRIDFTCF	InChI=1S/C13H10N2S/c1-2-6-10(7-3-1)14-13-15-11-8-4-5-9-12(11)16-13/h1-9H,(H,14,15)	N-Phenyl-1,3-benzothiazol-2-amine	C1=CC=C(C=C1)NC2=NC3=CC=CC=C3S2	227.064	748	12.464	857324245808849786	857316092878025059	857316092878025058	15868	
1	1	-102.450	-7.020		1.000	149.012	C13H20O2	[M + H]+	C13H21O2+	SWODRHNWBLGVSA	InChI=1S/C13H20O2/c1-9(2)6-12(14)8-13(15)7-11(5)10(3)4/h6-7,10H,8H2,1-5H3		CC(C)=CC(=O)CC(=O)C=C(C)C(C)C	209.154	750	12.499	857324294219506686	857316092919968103	857316092919968102	15881	
1	1	-103.361	-6.363		0.994	45.943	C16H16OS	[M + H]+	C16H17OS+	GDNMYXXVEPHCPZ	InChI=1S/C16H16OS/c1-12-8-4-6-10-15(12)18-16-11-7-5-9-14(16)13(2)17-3/h4-11H,2H2,1,3H3		C=C(OC)c1ccccc1Sc1ccccc1C	257.100	752	12.540	857324360833442921	857316092966105451	857316092966105450	15973	
1	1	-73.717	-1.052		1.000	83.573	C15H33N	[M + H]+	C15H34N+	JPZYXGPCHFZBHO	InChI=1S/C15H33N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16/h2-16H2,1H3	pentadecylamine	CCCCCCCCCCCCCCCN	228.269	757	12.609	857324292017497085	857316093008048495	857316093008048494	15937	
1	1	-235.300	-5.010		1.000	119.786	C15H29NO2	[M + H]+	C15H30NO2+	NCZQBARCMQAENM	InChI=1S/C15H29NO2/c1-3-5-6-7-8-9-10-11-13-16-14-12-15(17)18-4-2/h3,16H,1,4-14H2,2H3		C=CCCCCCCCCNCCC(=O)OCC	256.227	760	12.660	857324238015832944	857316093054185843	857316093054185842	16086	
1	1	-52.402	-3.448		1.000	32.189	C14H29NO3	[M + H]+	C14H30NO3+	VUJINJNYUMNWEN	InChI=1S/C14H29NO3/c1-2-3-4-5-6-7-8-9-10-15-11-12-18-13-14(16)17/h15H,2-13H2,1H3,(H,16,17)		CCCCCCCCCCNCCOCC(=O)O	260.222	760	12.666	857324246664487820	857316093096128887	857316093096128886	16094	
1	1	-182.246	-7.226		0.998	51.574	C13H25NO5	[M + H]+	C13H26NO5+	AEEIGFCVOSJOOD	InChI=1S/C13H25NO5/c1-2-3-4-5-7-19-8-6-12(16)14-11(10-15)9-13(17)18/h11,15H,2-10H2,1H3,(H,14,16)(H,17,18)		CCCCCCOCCC(=O)NC(CO)CC(=O)O	276.179	765	12.752	857324285948339176	857316093180014975	857316093180014974	16328	
1	1	-38.137	-0.036		0.914	66.185	C10H15NO2	[M + H]+	C10H16NO2+	FBPVUBVZRPURIU	InChI=1S/C10H15NO2/c1-2-3-4-5-8-11-9(12)6-7-10(11)13/h6-7H,2-5,8H2,1H3	1-Hexylpyrrole-2,5-dione	CCCCCCN1C(=O)C=CC1=O	182.118	765	12.754	857324272132301790	857316093221958019	857316093221958018	16324	
1	1	-41.772	-0.961		1.000	7.616	C16H35N	[M + H]+	C16H36N+	FJLUATLTXUNBOT	InChI=1S/C16H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h2-17H2,1H3	Hexadecylamine	CCCCCCCCCCCCCCCCN	242.284	768	12.798	857324226607326009	857316093263901063	857316093263901062	16398	
1	7	-229.868	-11.526		0.000	50.647	C19H37N7O4S	[M + H]+	C19H38N7O4S+	IUDPSZWKHMJRSJ	InChI=1S/C19H37N7O4S/c1-8-26(7)11-14(4)16(28)21-17-22-18(25(5)6)24-19(23-17)31(29,30)12-15(27)10-20-9-13(2)3/h13-15,20,27H,8-12H2,1-7H3,(H,21,22,23,24,28)		CCN(C)CC(C)C(=O)Nc1nc(N(C)C)nc(S(=O)(=O)CC(O)CNCC(C)C)n1	460.269	772	12.867	857324316285740108	857316093310038411	857316093310038410	16484	
1	7	-136.353	-7.860		0.000	63.865	C17H35O9P	[M + H3N + H]+	C17H39NO9P+	JYWPIJZNWGWXDY	InChI=1S/C17H35O9P/c1-10(2)7-8-22-27(20,21)23-9-13-16(24-11(3)4)14(18)15(19)17(26-13)25-12(5)6/h10-19H,7-9H2,1-6H3,(H,20,21)		CC(C)CCOP(=O)(O)OCC1OC(OC(C)C)C(O)C(O)C1OC(C)C	432.238	772	12.867	857324299911177244	857316093356175759	857316093356175758	16485	
1	3	-140.587	-6.267		0.022	67.031	C25H26N4O2	[M + H]+	C25H27N4O2+	YPLIRGBBBTYQQM	InChI=1S/C25H26N4O2/c1-15-6-7-16(2)20(8-15)12-29-23-10-18(4)17(3)9-21(23)27-22(25(29)31)13-28-19(5)11-26-24(28)14-30/h6-11,14H,12-13H2,1-5H3		Cc1ccc(C)c(Cn2c(=O)c(Cn3c(C)cnc3C=O)nc3cc(C)c(C)cc32)c1	415.211	772	12.870	857324286887863285	857316093402313107	857316093398118802	16486	
1	1	-147.291	-6.758		0.998	185.102	C12H14N2O2	[M + H]+	C12H15N2O2+	NDGWSQWAWQGWIV	InChI=1S/C12H14N2O2/c1-2-10-7-11(14(15)16)5-6-12(10)13-8-9-3-4-9/h5-9H,2-4H2,1H3		CCc1cc([N+](=O)[O-])ccc1N=CC1CC1	219.113	774	12.904	857324263945020361	857316093448450455	857316093448450454	16545	
1	1	-110.534	-1.416		1.000	33.874	C13H27NO2	[M + H]+	C13H28NO2+	QGGPKOQTCYXJAW	InChI=1S/C13H27NO2/c1-3-4-5-6-7-8-9-10-11-14(2)12-13(15)16/h3-12H2,1-2H3,(H,15,16)	2-[Decyl(methyl)amino]acetic acid	CCCCCCCCCCN(C)CC(=O)O	230.212	775	12.923	857324230252176213	857316093494587803	857316093494587802	16623	
1	4	-49.665	-8.236		0.008	24.088	C19H30O8P2	[M + H]+	C19H31O8P2+	ARILYSQYGDQMMZ	InChI=1S/C19H30O8P2/c1-8-22-28(20,23-9-2)26-18(5)16-14-12-13-15-17-19(6,7)27-29(21,24-10-3)25-11-4/h18H,8-11H2,1-7H3		CCOP(=O)(OCC)OC(C)C#CC#CC#CC(C)(C)OP(=O)(OCC)OCC	449.149	782	13.032	857324265085871062	857316093544919455	857316093544919454	16742	
1	1	-117.778	-5.199		0.500	22.641	C13H27NO2	[M + H]+	C13H28NO2+	VEARKSCTXOUQED	InChI=1S/C13H27NO2/c1-4-5-6-7-8-9-11-16-12-10-14(3)13(2)15/h4-12H2,1-3H3		CCCCCCCCOCCN(C)C(C)=O	230.212	784	13.068	857324324896646234	857316093595251107	857316093595251106	16787	
1	2	-142.342	-6.532		0.208	68.680	C23H28N4O2	[M + Na]+	C23H28N4NaO2+	VOJIVXHVKOLNHB	InChI=1S/C23H28N4O2/c1-6-26-14-25-27(23(26)29)13-20-8-7-19(11-16(20)3)22(28)24-12-21-17(4)9-15(2)10-18(21)5/h7-11,14H,6,12-13H2,1-5H3,(H,24,28)		CCn1cnn(Cc2ccc(C(=O)NCc3c(C)cc(C)cc3C)cc2C)c1=O	415.211	803	13.386	857325352551459075	857316093645582759	857316093645582758	17206	
1	2	-324.437	-9.081		0.036	28.341	C27H33N5O2	[M + H]+	C27H34N5O2+	IPDNHMYPZYEGEC	InChI=1S/C27H33N5O2/c1-18(2)27-28-12-13-31(27)16-21-6-11-25-23(14-21)15-29-32(25)17-26(33)30-20(5)22-7-9-24(10-8-22)34-19(3)4/h6-15,18-20H,16-17H2,1-5H3,(H,30,33)		CC(C)Oc1ccc(C(C)NC(=O)Cn2ncc3cc(Cn4ccnc4C(C)C)ccc32)cc1	460.269	807	13.444	857325361028147474	857316093750440367	857316093746246062	17281	
1	9	-168.914	-10.521		0.009	6.992	C26H51FN8	[M + K]+	C26H51FKN8+	ISYQYCQPNWFEEU	InChI=1S/C26H51FN8/c1-30(2)25-12-10-24(11-13-25)26(27)22-34(6)19-9-17-32(4)15-7-14-31(3)16-8-18-33(5)20-21-35(29)23-28/h10-13,23,26,28H,7-9,14-22,29H2,1-6H3		CN(CCCN(C)CCCN(C)CC(F)c1ccc(N(C)C)cc1)CCCN(C)CCN(N)C=N	533.383	812	13.525	857325449783827771	857316093842715063	857316093838520758	17359	
1	3	-48.656	-8.446		0.001	40.058	C10H18N2P2	[M + H]+	C10H19N2P2+	WGZPSWGZEYPPNY	InChI=1S/C10H18N2P2/c1-13(8-2-3-8)11-14(12-13,9-4-5-9)10-6-7-10/h8-10H,2-7H2,1H3		CP1(C2CC2)=NP(C2CC2)(C2CC2)=N1	229.097	814	13.564	857325459401366849	857316093934989759	857316093934989758	17438	
1	1	-108.090	-4.322		1.000	214.422	C18H32O2	[M + H]+	C18H33O2+	DZIILFGADWDKMF	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h1H,3-17H2,(H,19,20)	Tocris-0607	C#CCCCCCCCCCCCCCCCC(=O)O	281.239	821	13.679	857325464384200030	857316093993710019	857316093989515714	17554	
1	6	-86.301	-8.891		0.001	46.599	C10H16F2N6O3S2	[M + K]+	C10H16F2KN6O3S2+	FWRXMENTVZUXFX	InChI=1S/C10H16F2N6O3S2/c1-5-7(6(2)17(3)14-5)16-23(19,20)8-9(11)18(22(12)13)15-10(8)21-4/h16,22H,13H2,1-4H3		COc1nn([SH](N)F)c(F)c1S(=O)(=O)Nc1c(C)nn(C)c1C	409.031	822	13.694	857325535590899063	857316094140510671	857316094140510670	17581	
1	3	-160.023	-10.874		0.121	9.576	C26H45FN10O	[M + H]+	C26H46FN10O+	XLCSFHPQVUOCON	InChI=1S/C26H45FN10O/c1-33(2)14-8-17-37(7)25-30-23(29-24(32-25)34(3)4)31-26(38)28-18-21-10-12-22(13-11-21)19-35(5)15-9-16-36(6)20-27/h10-13H,8-9,14-20H2,1-7H3,(H2,28,29,30,31,32,38)		CN(C)CCCN(C)c1nc(NC(=O)NCc2ccc(CN(C)CCCN(C)CF)cc2)nc(N(C)C)n1	533.383	822	13.706	857325464249982294	857316094186648019	857316094186648018	17630	
1	1	-73.538	-3.625		1.000	70.344	C13H24O	[M + H]+	C13H25O+	QZCIMTDWGVVLGA	InChI=1S/C13H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h12H,2-11H2,1H3	Dodecane ketone	CCCCCCCCCCCC=C=O	197.190	823	13.709	857325451264417085	857316094232785367	857316094232785366	17632	
1	3	-143.473	-7.959		0.000	160.147	C16H26O9	[M + H3N + H]+	C16H30NO9+	XCFRQUPIRABHKC	InChI=1S/C16H26O9/c1-7(2)4-5-9(18)8(3)14(15(22)23)25-16-13(21)12(20)11(19)10(6-17)24-16/h4,9-13,16-21H,5-6H2,1-3H3,(H,22,23)		CC(C)=CCC(O)C(C)=C(OC1OC(CO)C(O)C(O)C1O)C(=O)O	380.192	825	13.753	857325498710383978	857316094270534107	857316094270534106	17676	
1	1	-231.929	-6.567		1.000	77.866	C19H27NO3	[M + H]+	C19H28NO3+	QYSXVJOYWBYFNX	InChI=1S/C19H27NO3/c1-2-17(15-8-10-16(11-9-15)19(22)23)18(21)20-13-12-14-6-4-3-5-7-14/h3-7,15-17H,2,8-13H2,1H3,(H,20,21)(H,22,23)		CCC(C(=O)NCCc1ccccc1)C1CCC(C(=O)O)CC1	318.206	829	13.819	857325942203516432	857316094312477151	857316094312477150	17751	
1	1	-207.784	-7.483		1.000	35.558	C16H24O4	[M + H]+	C16H25O4+	WYQUWHCGMAUKLS	InChI=1S/C16H24O4/c1-12(2)10-13(17)19-16(8-6-7-9-16)20-14(18)11-15(3,4)5/h6-9,12H,10-11H2,1-5H3		CC(C)CC(=O)OC1(OC(=O)CC(C)(C)C)C=CC=C1	281.175	831	13.847	857326001510983207	857316094400557543	857316094400557542	17786	
1	1	-53.450	-6.602		1.000	24.910	C6H13N	[M + H]+	C6H14N+	NKGJJLDEORZFKJ	InChI=1S/C6H13N/c1-3-5-6-7-4-2/h4H,3,5-6H2,1-2H3	1-Butanamine, N-ethylidene-	CCCCN=CC	100.112	832	13.867	857325995362133531	857316094358614499	857316094358614498	17774	
1	1	-21.213	-1.586		0.997	27.532	C17H10O	[M + H]+	C17H11O+	HUKPVYBUJRAUAG	InChI=1S/C17H10O/c18-17-14-8-2-1-7-12(14)13-9-3-5-11-6-4-10-15(17)16(11)13/h1-10H	Benzoanthrone	C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O	231.081	833	13.880	857326002354039630	857316094442500587	857316094442500586	17832	
1	3	-35.465	-7.431		0.271	20.226	C2H3N5O3S	[M + Na]+	C2H3N5NaO3S+	QSGBMOAHPMJDCQ	InChI=1S/C2H3N5O3S/c1-4-2(5-6-7-8)11(3,9)10/h(H,6,8)(H2,3,9,10)		[C-]#[N+]C(=NN=NO)S(N)(=O)=O	199.984	834	13.896	857326015532543334	857316094488637935	857316094488637934	17847	
1	1	-36.913	-0.924		1.000	21.268	C17H37N	[M + H]+	C17H38N+	KAJZYANLDWUIES	InChI=1S/C17H37N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-18H2,1H3	Heptadecylazanium	CCCCCCCCCCCCCCCCCN	256.300	839	13.985	857326002949630827	857316094530580979	857316094530580978	17969	
1	4	-258.326	-13.986		0.062	21.099	C19H37N7O4S	[M + H]+	C19H38N7O4S+	XHVZEQIRABVJKI	InChI=1S/C19H37N7O4S/c1-18(2,3)13(23-16(29)25-19(4,5)6)11-31-10-8-20-14-24-17(30)26(14)9-7-21-15(28)22-12-27/h13,27H,7-12H2,1-6H3,(H,20,24,30)(H2,21,22,28)(H2,23,25,29)		CC(C)(C)NC(=O)NC(CSCCN=C1NC(=O)N1CCNC(=O)NCO)C(C)(C)C	460.269	843	14.052	857326004384083153	857316094568329719	857316094568329718	18059	
1	2	-139.576	-6.552		0.086	33.752	C23H28N4O2	[M + Na]+	C23H28N4NaO2+	SDPUNSIUBIVCIQ	InChI=1S/C23H28N4O2/c1-14-5-4-6-15(2)19(14)13-25-16(3)24-21-20(25)22(28)27(12-18-9-10-18)23(29)26(21)11-17-7-8-17/h4-6,17-18H,7-13H2,1-3H3		Cc1cccc(C)c1Cn1c(C)nc2c1c(=O)n(CC1CC1)c(=O)n2CC1CC1	415.211	844	14.061	857326013259230542	857316094606078459	857316094606078458	18064	
1	5	-56.966	-7.949		0.061	12.874	C9H11Cl2FIO4P	[M + H]+	C9H12Cl2FIO4P+	WUVHYBMEYRTULV	InChI=1S/C9H11Cl2FIO4P/c1-2-5-15-18(14,16-6-3-4-10)17-7-8(12)9(11)13/h2-4H,1,5-7H2		C=CCOP(=O)(OCC=CCl)OCC(F)=C(Cl)I	430.888	845	14.076	857326008712604937	857316094656410111	857316094656410110	18084	
1	1	-229.845	-7.082		1.000	69.603	C19H27NO3	[M + H]+	C19H28NO3+	OXNDQFODAQNFEM	InChI=1S/C19H27NO3/c1-13(2)15-9-7-14(8-10-15)11-12-20-18(21)16-5-3-4-6-17(16)19(22)23/h7-10,13,16-17H,3-6,11-12H2,1-2H3,(H,20,21)(H,22,23)		CC(C)c1ccc(CCNC(=O)C2CCCCC2C(=O)O)cc1	318.206	849	14.150	857326015889059187	857316094698353155	857316094698353154	18198	
1	1	-170.794	-6.377		1.000	63.609	C23H47NO4	[M + H]+	C23H48NO4+	CHCQCOQLYNIQEB	InChI=1S/C23H47NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-23(25)24-21-22-27-28-26/h26H,2-22H2,1H3,(H,24,25)		CCCCCCCCCCCCCCCCCCCCC(=O)NCCOOO	402.358	850	14.158	857326007739526392	857316094744490503	857316094740296198	18056	
1	1	-40.474	-1.113		1.000	7.257	C18H39N	[M + H]+	C18H40N+	REYJJPSVUYRZGE	InChI=1S/C18H39N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-19H2,1H3	Amine AB	CCCCCCCCCCCCCCCCCCN	270.316	850	14.167	857326011053026608	857316094782239243	857316094782239242	18220	
1	1	-68.234	-0.402		1.000	20.149	C18H39NO	[M + H]+	C18H40NO+	RZUHCHKFXYIFHQ	InChI=1S/C18H39NO/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19(2)17-18-20/h20H,3-18H2,1-2H3	2-[Methyl(pentadecyl)amino]ethanol	CCCCCCCCCCCCCCCN(C)CCO	286.311	856	14.267	857326012193877314	857316094836765199	857316094836765198	18323	
1	1	-79.948	-2.704		1.000	26.100	C19H41N	[M]+	C19H42N+	WCVHUIPWSPEOIG	InChI=1S/C19H41N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(2)3/h4-19H2,1-3H3	1-Heptadecanamine, N,N-dimethyl-	CCCCCCCCCCCCCCCCCN(C)C	284.331	856	14.268	857326006233771249	857316094962594323	857316094962594322	18190	
