spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	false	0		2	-1 eV	0.91294837	5	2	35 eV	[M + H]+	225.196	Q-ToF (LCMS)	C1CCC(CC1)NC(=O)NC2CCCCC2	splash10-0bu3-9200000000-fb15d02b9e626f40ced9	Oprea1_447813	public_spectra_2506:(MSBNK-MSSJ-MSJ00195)	ADFXKUOMJKEIND	225.196	624	10.401	857336454680170388	857336454680170387	11199	
1	SPECTRUM	false	7		2	-1 eV	0.9318055	5	2	35 eV	[M + H]+	225.196	Q-ToF (LCMS)	C1CCC(CC1)NC(=O)NC2CCCCC2	splash10-0bu3-9200000000-fb15d02b9e626f40ced9	Oprea1_447813	public_spectra_2506:(MSBNK-MSSJ-MSJ00195)	ADFXKUOMJKEIND	225.196	633	10.542	857336455032491952	857336455032491951	11375	
1	SPECTRUM	false	1		2	-1 eV	0.79567575	8	2	38 eV	[M + H]+	158.027	Orbitrap (LCMS)	C1=CC=C(C=C1)S(=O)(=O)N	splash10-0zi1-9100000000-2e3a4ce0df32e1b5ce84	benzolsulfonamid	public_spectra_2506:(MSBNK-Eawag-EQ359507)	KHBQMWCZKVMBLN	158.027	643	10.718	857336455380619208	857336455376424903	11626	
1	SPECTRUM	false	64		2	-1 eV	0.7874699	10	2	-1 eV (corrected -1 eV)	[M + H]+	214.090	Orbitrap (LCMS)	CCCCNS(=O)(=O)C1=CC=CC=C1	splash10-002b-9300000000-ad9376f9fad04a10a8bd	Uniplex 214	public_spectra_2506:(CCMSLIB00012728766)	IPRJXAGUEGOFGG	214.090	643	10.719	857336455460310988	857336455456116683	11629	
1	SPECTRUM	false	31		2	-1 eV	0.958783	5	2	35 eV	[M + H]+	225.196	Q-ToF (LCMS)	C1CCC(CC1)NC(=O)NC2CCCCC2	splash10-0bu3-9200000000-fb15d02b9e626f40ced9	Oprea1_447813	public_spectra_2506:(MSBNK-MSSJ-MSJ00195)	ADFXKUOMJKEIND	225.196	645	10.758	857336455535808464	857336455535808463	11690	
2	SPECTRUM	false	0		2	-1 eV	0.89844793	3	2	-1 eV (corrected -1 eV)	[M + H]+	214.253	N/A	CCCCCCCCCCCCCCN	splash10-08mi-9050000000-3249ccc90ee28bebc09f	Armeen 14	public_spectra_2506:(CCMSLIB00003136539)	PLZVEHJLHYMBBY	214.253	658	10.968	857336455917490152	857336455917490151	11951	
1	SPECTRUM	false	0		2	-1 eV	0.7186265	13	2	-1 eV (corrected -1 eV)	[M + H]+	263.082	FTICR (LCMS)	C1=CC=C2C(=C1)C(=O)C(=C3C(=O)C4=CC=CC=C4N3)N2	null-null-null-null	Indigo J	public_spectra_2506:(CCMSLIB00004708139)	COHYTHOBJLSHDF	263.082	665	11.077	857336456135593976	857336456135593975	12114	
1	SPECTRUM	false	-1		2		0.791339	3	2	-1 eV (corrected -1 eV)	[M + H]+	214.253	N/A	CCCCCCCCCCCCCCN	splash10-08mi-9050000000-3249ccc90ee28bebc09f	Armeen 14	public_spectra_2506:(CCMSLIB00003136539)	PLZVEHJLHYMBBY	214.253	667	11.117	857336456257228800	857336456257228799	12180	
1	SPECTRUM	false	21		2	-1 eV	0.894141	7	2	75 eV	[M + H]+	171.138	Orbitrap (LCMS)	CCCCC1CCCCC(=O)O1	splash10-0a4i-9000000000-aca0fbc4e0ebd5ea896d	|A-Decalactone	public_spectra_2506:(MSBNK-LCSB-LU071705)	YKVIWISPFDZYOW	171.138	668	11.130	857336456374669320	857336456374669319	12200	
1	SPECTRUM	false	2		2	-1 eV	0.9412812	3	2	16 eV	[M + H]+	230.248	Orbitrap (LCMS)	CCCCCCCCCCCC[N+](C)(C)[O-]	splash10-053r-5090000000-aa2a283929dbfc2371fa	Admox 12	public_spectra_2506:(MSBNK-CASMI_2016-SM876801)	SYELZBGXAIXKHU	230.248	671	11.183	857336456752156704	857336456752156703	12286	
2	SPECTRUM	false	0		2	-1 eV	0.76204556	4	2	-1 eV (corrected -1 eV)	[M + H]+	343.296	Q-ToF (LCMS)	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	splash10-0006-0090000000-169a32feae2bc2f5479f	Empigen BR	public_spectra_2506:(CCMSLIB00000077206)	MRUAUOIMASANKQ	343.296	671	11.191	857336456689242140	857336456689242139	12253	
1	SPECTRUM	false	36		2	-1 eV	0.9500762	4	2	-1 eV (corrected -1 eV)	[M + H]+	214.253	N/A	CCCCCCCCCCCCCCN	splash10-08mi-9050000000-3249ccc90ee28bebc09f	Armeen 14	public_spectra_2506:(CCMSLIB00003136539)	PLZVEHJLHYMBBY	214.253	677	11.287	857336457200947260	857336457200947259	12429	
1	SPECTRUM	false	2		2	-1 eV	0.8472764	6	2	75 eV	[M + H]+	171.138	Orbitrap (LCMS)	CCCCC1CCCCC(=O)O1	splash10-0a4i-9000000000-aca0fbc4e0ebd5ea896d	|A-Decalactone	public_spectra_2506:(MSBNK-LCSB-LU071705)	YKVIWISPFDZYOW	171.138	677	11.288	857336457263861824	857336457263861823	12469	
2	SPECTRUM	false	22		2	-1 eV	0.7716065	3	2	-1 eV (corrected -1 eV)	[M + H]+	343.296	Q-ToF (LCMS)	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	splash10-0006-0090000000-169a32feae2bc2f5479f	Empigen BR	public_spectra_2506:(CCMSLIB00000077206)	MRUAUOIMASANKQ	343.296	680	11.342	857336457561657428	857336457561657427	12541	
1	SPECTRUM	false	5		2	-1 eV	0.63639545	8	2	-1 eV (corrected -1 eV)	[M + H]+	231.159	Orbitrap (LCMS)	CCC(C(C)C1CCC(O1)C(C)C(=O)O)O	splash10-0006-9000000000-5917c6ad3501b4d125ee	Compound NP-018736	public_spectra_2506:(BRUNGS_NIHNP_02850)	FPFVHQZOSARFLC	231.159	689	11.476	857336457922367596	857336457918173291	12752	
1	SPECTRUM	false	22		2	-1 eV	0.8020742	29	2	-1 eV (corrected -1 eV)	[M + H]+	263.082	FTICR (LCMS)	C1=CC=C2C(=C1)C(=O)C(=C3C(=O)C4=CC=CC=C4N3)N2	null-null-null-null	Indigo J	public_spectra_2506:(CCMSLIB00004708139)	COHYTHOBJLSHDF	263.082	689	11.483	857336458228551808	857336458224357503	12766	
1	SPECTRUM	false	7		2	-1 eV	0.9768408	3	2	-1 eV (corrected -1 eV)	[M + H]+	327.008	Orbitrap (LCMS)	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	splash10-0002-9000000000-f1ff3b060e09f673f5f5	Amgard TMCP	public_spectra_2506:(CCMSLIB00012728811)	KVMPUXDNESXNOH	327.008	690	11.506	857336458517958804	857336458517958803	12809	
1	SPECTRUM	false	0		2	-1 eV	0.50976205	4	2	72 eV	[M + H]+	240.138	Orbitrap (LCMS)	CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2	splash10-014i-3900000000-f308d6d21b34b89c7dcd	Diherbid	public_spectra_2506:(MSBNK-Eawag-EQ01123608)	QAHFOPIILNICLA	240.138	695	11.578	857336458941583536	857336458937389231	12947	
1	SPECTRUM	false	4		2	-1 eV	0.97741765	3	2	-1 eV (corrected -1 eV)	[M + H]+	327.008	Orbitrap (LCMS)	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	splash10-0002-9000000000-f1ff3b060e09f673f5f5	Amgard TMCP	public_spectra_2506:(CCMSLIB00012728811)	KVMPUXDNESXNOH	327.008	698	11.632	857336459134521532	857336459134521531	13034	
8	SPECTRUM	false	54		2	-1 eV	0.9764785	3	2	-1 eV (corrected -1 eV)	[M + H]+	327.008	Orbitrap (LCMS)	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	splash10-0002-9000000000-f1ff3b060e09f673f5f5	Amgard TMCP	public_spectra_2506:(CCMSLIB00012728811)	KVMPUXDNESXNOH	327.008	722	12.028	857336460606722336	857336460606722335	13556	
1	SPECTRUM	false	0		2	-1 eV	0.9821046	8	2	60 eV	[M + H]+	198.185	Orbitrap (LCMS)	CCCCCCCCN1CCCC1=O	splash10-000i-9200000000-bb15bd6cfd47a794d836	N-Octylpyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU086504)	WPPOGHDFAVQKLN	198.185	740	12.339	857336461634326884	857336461630132579	13937	
1	SPECTRUM	false	2		2	-1 eV	0.9812781	8	2	60 eV	[M + H]+	198.185	Orbitrap (LCMS)	CCCCCCCCN1CCCC1=O	splash10-000i-9200000000-bb15bd6cfd47a794d836	N-Octylpyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU086504)	WPPOGHDFAVQKLN	198.185	749	12.490	857336462129254780	857336462129254779	14132	
1	SPECTRUM	false	67		2	-1 eV	0.9868309	9	2	60 eV	[M + H]+	198.185	Orbitrap (LCMS)	CCCCCCCCN1CCCC1=O	splash10-000i-9200000000-bb15bd6cfd47a794d836	N-Octylpyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU086504)	WPPOGHDFAVQKLN	198.185	761	12.689	857336462640959904	857336462636765599	14414	
1	SPECTRUM	false	0		2	-1 eV	0.58033586	15	2	-1 eV (corrected -1 eV)	[M + H]+	219.113	Orbitrap (LCMS)	CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N	splash10-05o3-0900000000-b75646f07f987eef1e5b	ACMC-20aota	public_spectra_2506:(BRUNGS_MCEBIO_06871)	ZADWXFSZEAPBJS	219.113	774	12.906	857336463093944768	857336463093944767	14761	
1	SPECTRUM	false	4		2	-1 eV	0.51804525	7	2	-1 eV (corrected -1 eV)	[M + H]+	149.060	Orbitrap (LCMS)	CC(=O)C(=O)C1=CC=CC=C1	splash10-0r00-9700000000-6c0d70bb580ba63c954f	Acetylbenzoyl	public_spectra_2506:(BRUNGS_MCEBIO_07459)	BVQVLAIMHVDZEL	149.060	777	12.945	857336463299465680	857336463299465679	14825	
1	SPECTRUM	false	6		2	-1 eV	0.5110587	7	2	-1 eV (corrected -1 eV)	[M + H]+	149.060	Orbitrap (LCMS)	CC(=O)C(=O)C1=CC=CC=C1	splash10-0r00-9700000000-6c0d70bb580ba63c954f	Acetylbenzoyl	public_spectra_2506:(BRUNGS_MCEBIO_07459)	BVQVLAIMHVDZEL	149.060	786	13.105	857336463618232808	857336463618232807	15010	
1	SPECTRUM	false	-1		2		0.8825693	3	2	20 eV	[M + H]+	315.123	Q-ToF (LCMS)	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2	splash10-0002-0900000000-0445305e588743636827	Benzo Flex 2-45	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000432)	NXQMCAOPTPLPRL	315.123	787	13.117	857336463718896112	857336463718896111	15029	
1	SPECTRUM	false	4		2	-1 eV	0.99607265	4	2	20 eV	[M + H]+	235.169	Q-ToF (LCMS)	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O	splash10-0a4i-9310000000-14b849dc45f50bc66954	3,5-Di-t-butyl-4-hydroxybenzaldehyde	public_spectra_2506:(MSBNK-Antwerp_Univ-AN113104)	DOZRDZLFLOODMB	235.166	791	13.186	857336463878279676	857336463878279675	15127	
1	SPECTRUM	false	25		2	-1 eV	0.88925636	3	2	20 eV	[M + H]+	315.123	Q-ToF (LCMS)	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2	splash10-0002-0900000000-0445305e588743636827	Benzo Flex 2-45	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000432)	NXQMCAOPTPLPRL	315.123	797	13.288	857336464104772108	857336464100577803	15252	
1	SPECTRUM	false	46		2	-1 eV	0.51993215	7	2	-1 eV (corrected -1 eV)	[M + H]+	149.060	Orbitrap (LCMS)	CC(=O)C(=O)C1=CC=CC=C1	splash10-0r00-9700000000-6c0d70bb580ba63c954f	Acetylbenzoyl	public_spectra_2506:(BRUNGS_MCEBIO_07459)	BVQVLAIMHVDZEL	149.060	797	13.289	857336464163492368	857336464163492367	15251	
1	SPECTRUM	false	0		2	-1 eV	0.6766069	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	105.033	Orbitrap (LCMS)	C1=CC(=CC=C1C=O)O	splash10-0pb9-9500000000-380e0168bbaf585b38c5	bmse000259	public_spectra_2506:(CCMSLIB00010118513)	RGHHSNMVTDWUBI	105.034	797	13.290	857336464218018324	857336464218018323	15249	
1	SPECTRUM	false	-1		2		0.93067104	5	2	-1 eV (corrected -1 eV)	[M + H]+	267.172	N/A	CCCCOP(=O)(OCCCC)OCCCC	splash10-0002-9100000000-00d4288e3159d2330ee2	bmse000777	public_spectra_2506:(CCMSLIB00003137353)	STCOOQWBFONSKY	267.172	824	13.730	857336464796832320	857336464792638015	15721	
1	SPECTRUM	false	6		2	-1 eV	0.7618095	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	135.080	N/A	CC(COC1=CC=CC=C1)O	splash10-0a4i-1900000000-60d48a5a6d446cbbf4da	Phenoxyisopropanol	public_spectra_2506:(CCMSLIB00003135283)	IBLKWZIFZMJLFL	135.080	831	13.845	857336464947827276	857336464947827275	15908	
1	SPECTRUM	false	-1		2		0.9699357	3	2	19 eV	[M + H]+	267.172	Orbitrap (LCMS)	CC(C)COP(=O)(OCC(C)C)OCC(C)C	splash10-0002-9000000000-9db29eb874c1325dd8dd	Isobutyl phosphate	public_spectra_2506:(MSBNK-CASMI_2016-SM880801)	HRKAMJBPFPHCSD	267.172	848	14.137	857336465585361532	857336465585361531	16303	
1	SPECTRUM	false	3		2	-1 eV	0.9787819	3	2	-1 eV (corrected -1 eV)	[M + H]+	270.316	N/A	CCCCCCCCCCCCCCCCCCN	splash10-00di-8090000000-2b41a517cdb31566b407	Amine AB	public_spectra_2506:(CCMSLIB00003137558)	REYJJPSVUYRZGE	270.316	849	14.143	857336465639887488	857336465639887487	16282	
1	SPECTRUM	false	1		2	-1 eV	0.9243337	19	2	23 eV	[M + H]+	327.078	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	splash10-004i-1339000000-6c7a210d60b2af8fc670	Reofos TPP	public_spectra_2506:(MSBNK-CASMI_2016-SM879502)	XZZNDPSIHUTMOC	327.078	854	14.231	857336465874768528	857336465874768527	16345	
1	SPECTRUM	false	39		2	-1 eV	0.9703481	3	2	19 eV	[M + H]+	267.172	Orbitrap (LCMS)	CC(C)COP(=O)(OCC(C)C)OCC(C)C	splash10-0002-9000000000-9db29eb874c1325dd8dd	Isobutyl phosphate	public_spectra_2506:(MSBNK-CASMI_2016-SM880801)	HRKAMJBPFPHCSD	267.172	860	14.334	857336466558440128	857336466558440127	16517	
1	SPECTRUM	false	-1		2		0.936816	23	2	23 eV	[M + H]+	327.078	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	splash10-004i-1339000000-6c7a210d60b2af8fc670	Reofos TPP	public_spectra_2506:(MSBNK-CASMI_2016-SM879502)	XZZNDPSIHUTMOC	327.078	860	14.336	857336466453582520	857336466449388215	16423	
1	SPECTRUM	false	41		2	-1 eV	0.9498802	26	2	23 eV	[M + H]+	327.078	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	splash10-004i-1339000000-6c7a210d60b2af8fc670	Reofos TPP	public_spectra_2506:(MSBNK-CASMI_2016-SM879502)	XZZNDPSIHUTMOC	327.078	868	14.459	857336467279860468	857336467279860467	16707	
3	SPECTRUM	false	0		2	-1 eV	0.79988337	16	2	25 eV	[M + H]+	341.094	Q-ToF (LCMS)	CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	splash10-0ftf-6972000000-8eae4ebb9796787dbf87	Cresyl diphenylphosphate	public_spectra_2506:(MSBNK-Antwerp_Univ-AN116605)	XMNDMAQKWSQVOV	341.094	916	15.275	857336469607699360	857336469603505055	17819	
1	SPECTRUM	false	-1		2		0.83812726	25	2	-1 eV (corrected -1 eV)	[M + H]+	251.201	Orbitrap (LCMS)	CC1(CCCC2(C1CCC3(C2CC(=O)O3)C)C)C	splash10-052f-4920000000-5557aadb6a0e059f5b65	Sclareolide	public_spectra_2506:(CCMSLIB00010122114)	IMKJGXCIJJXALX	251.201	923	15.391	857336469909689268	857336469909689267	17985	
1	SPECTRUM	false	-1		2		0.6997236	4	2	40 eV	[M + H]+	298.347	Q-ToF (LCMS)	CCCCCCCCCCCCCCCCCCN(C)C	splash10-00di-9020000000-3afd141840b6e352b5bf	Dimantina	public_spectra_2506:(MSBNK-NILU-NL0330)	NAPSCFZYZVSQHF	298.347	925	15.412	857336469960020920	857336469960020919	18013	
1	SPECTRUM	false	2		2	-1 eV	0.9872464	4	2	38 eV	[M + H]+	313.143	Orbitrap (LCMS)	CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2	splash10-0006-9100000000-df9251ce22854f1caea0	Sicol 160	public_spectra_2506:(MSBNK-Eawag-EQ359704)	IRIAEXORFWYRCZ	313.143	927	15.453	857336470069072832	857336470064878527	18030	
1	SPECTRUM	false	28		2	-1 eV	0.99539363	6	2	38 eV	[M + H]+	313.143	Orbitrap (LCMS)	CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2	splash10-0006-9100000000-df9251ce22854f1caea0	Sicol 160	public_spectra_2506:(MSBNK-Eawag-EQ359704)	IRIAEXORFWYRCZ	313.143	936	15.597	857336470559806424	857336470555612119	18301	
5	SPECTRUM	false	0		2	-1 eV	0.78340995	10	2	60 eV (corrected 60 eV)	[M + H]+	273.185	Orbitrap (LCMS)	CC1COC(=O)C2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	splash10-0a4i-0190000000-dcadc4d3aac4e7a7ac70	Galaxolidone	public_spectra_2506	PGMHPYRIXBRRQD	273.185	943	15.722	857336470677246944	857336470677246943	18470	
1	SPECTRUM	false	6		2	-1 eV	0.915008	7	2	20 eV	[M + H]+	361.222	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	splash10-004i-0900000000-65c74454ce3eb46dd744	Citroflex 4	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000551)	ZFOZVQLOBQUTQQ	361.222	951	15.842	857336470782104552	857336470782104551	18603	
1	SPECTRUM	false	2		2	-1 eV	0.5496775	8	2	-1 eV (corrected -1 eV)	[M + H]+	311.222	FTICR (LCMS)	CC(=O)C=CC1C2(CCCC(C2C(C(C1(C)O)O)O)(C)C)C	null-null-null-null	(E)-4-[(1R,2S,3S,4R,4aS,8aS)-2,3,4-trihydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]but-3-en-2-one	public_spectra_2506:(CCMSLIB00004715189)	GUVJPXABQYFWPD	311.219	979	16.322	857336471587410980	857336471587410979	19314	
2	SPECTRUM	false	1		2	-1 eV	0.84096783	12	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	313.273	Orbitrap (LCMS)	CCCCCCCCCCCCCC(CC(COC(=O)C)O)O	null-null-null-null	Spectrum3_000777	public_spectra_2506:(CCMSLIB00005723208)	ZBVKFVTUHVIICH	313.274	981	16.353	857336471813903412	857336471813903411	19366	
3	SPECTRUM	false	1		2	-1 eV	0.838882	18	2	26 eV	[M + H]+	369.125	Orbitrap (LCMS)	CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C	splash10-014i-1529000000-03109333d2aa2ca9b355	Phosflex 179C	public_spectra_2506:(MSBNK-CASMI_2016-SM883201)	YSMRWXYRXBRSND	369.125	1009	16.812	857336472157836368	857336472157836367	19920	
1	SPECTRUM	false	2		2	-1 eV	0.7371281	3	2	48 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-0a4i-9000000000-869bdf0c63fd2d9b1362	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034505)	FKMHSNTVILORFA	319.284	1024	17.075	857336472577266800	857336472573072495	20296	
1	SPECTRUM	false	17		2	-1 eV	0.9634712	4	2	5 eV	[M + Na]+	425.215	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	splash10-004i-0000900000-48932cb52b2469f94a50	Blo-trol	public_spectra_2506:(MSBNK-Antwerp_Univ-AN111313)	QZCLKYGREBVARF	425.215	1029	17.157	857336472845702276	857336472845702275	20414	
1	SPECTRUM	false	0		2	-1 eV	0.90630156	7	2	20 eV	[M + H]+	361.222	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	splash10-004i-0900000000-65c74454ce3eb46dd744	Citroflex 4	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000551)	ZFOZVQLOBQUTQQ	361.222	1029	17.157	857336472896033928	857336472896033927	20422	
1	SPECTRUM	false	45		2	-1 eV	0.9709721	11	2	20 eV	[M + H]+	403.233	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	splash10-004r-0900000000-19aa45f64e6604e07db8	Blo-trol	public_spectra_2506:(MSBNK-Antwerp_Univ-AN111304)	QZCLKYGREBVARF	403.233	1029	17.158	857336472950559884	857336472950559883	20420	
1	SPECTRUM	false	0		2	-1 eV	0.95493704	3	2	-1 eV (corrected -1 eV)	[M + H]+	323.235	Orbitrap (LCMS)	CCCCC(CC)COP(=O)(O)OCC(CC)CCCC	splash10-0002-9000000000-9a1293465edd34abc563	Escaid 100	public_spectra_2506:(CCMSLIB00000579925)	SEGLCEQVOFDUPX	323.235	1049	17.476	857336473214801056	857336473214801055	20856	
1	SPECTRUM	false	0		2	-1 eV	0.5568117	8	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	285.242	Orbitrap (LCMS)	CCCCCCCCCCCCCC(=O)OCC(CO)O	null-null-null-null	Monomyristin	public_spectra_2506:(CCMSLIB00005463912)	DCBSHORRWZKAKO	285.242	1049	17.479	857336473265132708	857336473265132707	20859	
1	SPECTRUM	false	-1		2		0.685556	11	2	-1 eV (corrected -1 eV)	[M + H]+	256.263	N/A	CCCCCCCCCCCCCCCC(=O)N	splash10-0a4i-4190000000-0e9b5465f1d2622377fc	Amide 16	public_spectra_2506:(CCMSLIB00003135927)	HSEMFIZWXHQJAE	256.264	1056	17.603	857336473361601708	857336473361601707	21087	
1	SPECTRUM	false	-1		2		0.5613687	10	2	-1 eV (corrected -1 eV)	[M + H]+	285.243	Q-ToF (LCMS)	C=CCCCCCCCCC=CCC(CC(CO)O)O	null-null-null-null	(6E)-Heptadeca-6,16-diene-1,2,4-triol	public_spectra_2506:(CCMSLIB00005721533)	XGZOTDFONIAWEC	285.242	1071	17.858	857336473651008708	857336473651008707	21327	
1	SPECTRUM	false	8		2	-1 eV	0.9301528	15	2	-1 eV (corrected -1 eV)	[M + H]+	398.233	Orbitrap (LCMS)	CCCCCCOC(=O)C1=CC=CC=C1C(=O)C2=C(C=C(C=C2)N(CC)CC)O	splash10-0002-0910000000-6899ec9c0935821df313	Uvinul A Plus	public_spectra_2506:(BRUNGS_MCEBIO_04551)	FDATWRLUYRHCJE	398.233	1080	17.996	857336473835558100	857336473835558099	21504	
1	SPECTRUM	false	-1		2		0.6037376	10	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	285.242	Orbitrap (LCMS)	CCCCCCCCCCCCCC(=O)OCC(CO)O	splash10-052r-9050000000-82f65170a330adf59f38	Monomyristin	public_spectra_2506:(CCMSLIB00010124438)	DCBSHORRWZKAKO	285.243	1082	18.041	857336473932027100	857336473932027099	21590	
1	SPECTRUM	false	18		2	-1 eV	0.9357311	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1095	18.246	857336474213045492	857336474213045491	21832	
1	SPECTRUM	false	-1		2		0.8614719	12	2	47 eV	[M + H]+	311.258	Orbitrap (LCMS)	CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC	splash10-0apm-9200000000-c8b9108e2264b06b6ab0	Juvemon	public_spectra_2506:(MSBNK-Eawag-EQ01094905)	NFGXHKASABOEEW	311.258	1117	18.622	857336474678613276	857336474674418971	22362	
1	SPECTRUM	false	10		2	-1 eV	0.9441347	18	2	20 eV	[M + H]+	315.253	Q-ToF (LCMS)	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	splash10-00y1-9700000000-36954b5750a06d0e6081	Staflex DBS	public_spectra_2506:(MSBNK-Antwerp_Univ-AN111804)	PYGXAGIECVVIOZ	315.253	1130	18.826	857336475232261452	857336475232261451	22639	
1	SPECTRUM	false	3		2	-1 eV	0.8990143	6	2	75 eV	[M + H]+	171.138	Orbitrap (LCMS)	CCCCC1CCCCC(=O)O1	splash10-0a4i-9000000000-aca0fbc4e0ebd5ea896d	|A-Decalactone	public_spectra_2506:(MSBNK-LCSB-LU071705)	YKVIWISPFDZYOW	171.138	1133	18.887	857336475462948192	857336475458753887	22724	
1	SPECTRUM	false	18		2	-1 eV	0.57109684	14	2	-1 eV (corrected -1 eV)	[M + H]+	297.279	N/A	CCCCCCC1CC1CCCCCCCCCC(=O)O	splash10-000t-6920000000-c235ee379b473a74464b	lactobacillate	public_spectra_2506:(CCMSLIB00003134803)	IJKRDVKGCQRKBI	297.279	1134	18.902	857336475584583016	857336475584583015	22717	
2	SPECTRUM	false	5		2	-1 eV	0.6665863	3	2	25 eV	[M + H]+	351.266	Q-ToF (LCMS)	CC(CCOP(=O)(O)OCCC(C)CC(C)(C)C)CC(C)(C)C	splash10-0a4j-9000000000-7cdd74eee0c7e1caa675	Bis(3,5,5-trimethylhexyl) phosphate	public_spectra_2506:(MSBNK-Antwerp_Univ-AN116505)	LPOAIFBVIQAMFA	351.266	1147	19.111	857336475966264712	857336475966264711	23020	
1	SPECTRUM	false	9		2	-1 eV	0.849215	11	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	313.273	Orbitrap (LCMS)	CCCCCCCCCCCCCC(CC(COC(=O)C)O)O	null-null-null-null	Spectrum3_000777	public_spectra_2506:(CCMSLIB00005723208)	ZBVKFVTUHVIICH	313.274	1166	19.433	857336476209534364	857336476209534363	23487	
1	SPECTRUM	false	7		2	-1 eV	0.5004803	5	2	-1 eV (corrected -1 eV)	[M + H]+	325.274	Q-ToF (LCMS)	CC(CCC1C2(CCCC(C2CCC1(C)O)(C)C)C)CC(=O)O	null-null-null-null	Labdanic Acid	public_spectra_2506:(CCMSLIB00004717869)	KHCCSRVJJDOANA	325.271	1166	19.436	857336476255671712	857336476255671711	23524	
1	SPECTRUM	false	0		2	-1 eV	0.6208516	4	2	-1 eV (corrected -1 eV)	[M + H]+	284.295	N/A	CCCCCCCCCCCCCCCCCC(=O)N	splash10-001i-3190000000-032838e8d1b3d729a443	Adogen 42	public_spectra_2506:(CCMSLIB00003137245)	LYRFLYHAGKPMFH	284.295	1171	19.514	857336476347946408	857336476347946407	23595	
