formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C16H23O12	[M + Na]+	C16H23NaO12+		1.000	112.593	107.045	5.548	29	0.975	-2.136	2.204	-1.516		430.108	530	8.828	857342081836883747	857336449890274912	857336449886080607	9180	
1	C10H11N2O2	[M + H3N + H]+	C10H15N3O2+		1.000	70.298	66.818	3.480	17	0.913	0.926	0.926	6.943		209.117	530	8.828	857342055375012757	857336449953189476	857336449948995171	9173	
1	C21H28O6	[M + H3N + H]+	C21H32NO6+		0.725	45.759	45.759	0.000	8	0.996	0.770	0.882	0.497		394.223	530	8.830	857342068108926373	857336450062241388	857336450062241387	9190	
1	C17H25O14	[M + Na]+	C17H25NaO14+		0.961	18.044	14.689	3.355	5	0.700	-1.974	1.974	-1.242		476.113	530	8.830	857342094046502731	857336450125155952	857336450120961647	9171	
1	C11H31N5O5P2	[M + H]+	C11H32N5O5P2+		0.959	59.696	59.696	0.000	24	0.900	-2.709	2.845	2.156		376.188	530	8.831	857342165320310671	857336450204847732	857336450204847731	9202	
1	C12H27N	[M + H]+	C12H28N+		1.000	19.608	16.451	3.157	2	0.800	5.251	5.251	0.449		186.222	530	8.835	857342187315240858	857336450263567992	857336450259373687	9177	
1	C9H14O5	[M + H]+	C9H15O5+		1.000	71.658	67.716	3.943	8	0.989	1.596	1.596	0.345		203.091	534	8.892	857342117144534894	857336450330676860	857336450330676859	9256	
1	C10H14O6	[M + H]+	C10H15O6+		1.000	32.500	32.500	0.000	6	1.000	1.304	1.304	0.543		231.086	534	8.894	857342158328405890	857336450389397120	857336450389397119	9259	
1	C7H8O4	[M + H]+	C7H9O4+		1.000	35.304	35.304	0.000	4	0.500	4.850	4.850	0.858		157.050	534	8.894	857342100459593572	857336450448117380	857336450448117379	9252	
1	C12H20O7	[M + H3N + H]+	C12H24NO7+		0.995	21.948	21.948	0.000	6	0.764	0.955	0.955	0.243		294.155	534	8.894	857342100006608730	857336450515226248	857336450511031943	9258	
1	C12H20O7	[M + Na]+	C12H20NaO7+		0.867	4.468	4.468	0.000	0	0.000	0.389	0.389	0.355		299.110	534	8.894	857342131602300792	857336450586529420	857336450582335115	9254	
1	C12H20O7	[M + H]+	C12H21O7+		1.000	99.833	94.002	5.831	14	0.985	1.232	1.232	0.543		277.128	534	8.895	857342085041332023	857336450703969936	857336450703969935	9253	
1	C14H27NO7	[M + H]+	C14H28NO7+		0.973	29.244	21.126	8.119	6	0.789	1.516	1.516	0.190		322.186	534	8.895	857342087616634689	857336450796244628	857336450796244627	9255	
1	C12H17Cl2N3O5	[M + Na]+	C12H17Cl2N3NaO5+		0.993	95.006	95.006	0.000	44	0.661	2.272	2.272	3.998		376.045	534	8.895	857342266193321883	857336450863353496	857336450863353495	9264	
1	C9H20N2O	[M + H]+	C9H21N2O+		1.000	43.282	43.282	0.000	6	0.596	2.172	2.733	0.752		173.165	536	8.925	857342163541925773	857336450917879452	857336450917879451	9231	
1	C9H19NOS	[M + H]+	C9H20NOS+		0.999	33.405	28.259	5.146	4	0.934	3.315	3.315	0.254		190.126	536	8.940	857342354936406343	857336450980794016	857336450980794015	9341	
1	C19H37N5O2	[M + H]+	C19H38N5O2+		0.549	9.327	9.327	0.000	3	1.000	1.433	1.433	-3.263		368.301	538	8.958	857342355221619035	857336451039514276	857336451039514275	9362	
1	C12H15FN3	[M + H]+	C12H16FN3+		0.992	60.947	59.471	1.477	13	0.540	1.484	2.449	1.053		221.133	538	8.973	857342364507808494	857336451098234536	857336451098234535	9342	
1	C11H21NO3	[M + H]+	C11H22NO3+		1.000	32.891	32.891	0.000	4	0.939	3.793	3.793	0.694		216.160	543	9.049	857342396569076798	857336451148566188	857336451148566187	9475	
1	C10H17NO3	[M + H]+	C10H18NO3+		1.000	77.206	74.346	2.860	13	0.235	3.107	3.107	0.301		200.128	548	9.129	857342401803569484	857336451211480752	857336451211480751	9562	
1	C14H27NO3	[M + H]+	C14H28NO3+		0.971	2.000	2.000	0.000	0	0.000			0.542		258.207	548	9.137	857342365304726264	857336451266006708	857336451266006707	9564	
1	C10H18O4	[M - H2O + H]+	C10H17O3+		1.000	90.143	86.867	3.275	18	0.707	0.973	1.262	-97292.050		185.117	553	9.213	857342396569076794	857336451333115576	857336451333115575	9667	
1	C11H17NO4Se	[M + H]+	C11H18NO4Se+		1.000	43.105	43.105	0.000	14	0.260	-5.319	5.409	-2.254		302.045	553	9.214	857342403032500880	857336451396030140	857336451396030139	9663	
1	C10H18O4	[M + H]+	C10H19O4+		1.000	101.248	101.248	0.000	14	0.931	1.338	1.338	0.317		203.128	553	9.214	857342365539607293	857336451450556096	857336451446361791	9662	
1	C9H13FN2O3	[M + H]+	C9H14FN2O3+		0.333	103.721	103.721	0.000	25	0.975	0.637	1.769	-3.855		217.097	553	9.215	857342462683908064	857336451509276356	857336451509276355	9675	
1	C8H12O	[M + H]+	C8H13O+		0.500	23.806	23.806	0.000	3	0.804	7.097	7.097	0.788		125.096	554	9.226	857342444723898148	857336451584773832	857336451584773831	9665	
1	C23H31NO6	[M + H]+	C23H32NO6+		0.930	29.367	29.367	0.000	8	0.991	1.387	1.387	0.731		418.223	554	9.241	857342452311394168	857336451660271308	857336451660271307	9709	
1	C14H31NO3	[M + H]+	C14H32NO3+		1.000	63.433	63.433	0.000	16	0.994	1.157	1.157	0.418		262.238	561	9.346	857342447794128715	857336451735768784	857336451735768783	9808	
1	C8H16OS3	[M + H]+	C8H17OS3+		1.000	58.330	51.601	6.729	14	0.908	1.648	1.648	0.380		225.044	561	9.348	857342456379869096	857336451811266260	857336451811266259	9811	
1	C20H37N5O3	[M + H]+	C20H38N5O3+		0.922	10.264	10.264	0.000	2	0.987	3.680	3.680	-2.868		396.296	564	9.399	857342448389719898	857336451882569432	857336451882569431	9884	
1	C18H30N4O3	[M + H3N + H]+	C18H34N5O3+		0.757	11.374	11.374	0.000	2	0.953	3.944	3.944	-3.222		368.264	564	9.399	857342446250624821	857336451953872604	857336451953872603	9887	
1	C17H34O7	[M + H]+	C17H35O7+		0.937	14.579	14.579	0.000	2	0.996	3.810	3.810	0.171		351.238	564	9.402	857342448079341391	857336452029370080	857336452025175775	9885	
1	C19H23NO4	[M + H]+	C19H24NO4+		0.999	48.024	42.367	5.656	11	0.984	1.343	1.343	0.228		330.170	565	9.414	857342453208975236	857336452100673252	857336452100673251	9906	
1	C14H31N	[M + H]+	C14H32N+		1.000	49.016	45.938	3.079	8	1.000	0.845	0.845	0.110		214.253	568	9.466	857342448200976217	857336452176170728	857336452171976423	9960	
1	C18H22N2	[M + H]+	C18H23N2+		0.883	40.444	40.444	0.000	10	0.963	0.714	0.797	0.430		267.186	569	9.483	857342470669862960	857336452260056812	857336452255862507	9971	
1	C15H24FN2O	[M + H]+	C15H25FN2O+		0.509	44.941	44.941	0.000	17	0.966	-5.020	5.020	-3.404		268.194	570	9.503	857342459244578738	857336452335554288	857336452335554287	10012	
1	C13H12N2O	[M + H]+	C13H13N2O+		0.963	68.455	68.455	0.000	15	0.990	1.092	1.092	0.472		213.102	570	9.505	857342463979948021	857336452402663156	857336452402663155	10011	
1	C18H24N2	[M + H]+	C18H25N2+		0.890	39.719	39.719	0.000	16	0.938	0.837	0.837	0.612		269.201	570	9.506	857342465305348106	857336452637544184	857336452637544183	10008	
1	C14H29NO3	[M + H]+	C14H30NO3+		1.000	47.101	44.037	3.064	10	0.995	1.029	1.029	0.307		260.222	570	9.508	857342453947172750	857336452696264444	857336452696264443	9987	
1	C19H20N2O9	[M + Na]+	C19H20N2NaO9+		0.303	6.930	6.930	0.000	2	0.504	-0.170	0.908	-7.382		443.103	572	9.537	857342460427372476	857336452750790400	857336452750790399	10060	
1	C9H10O	[M + H]+	C9H11O+		0.498	78.914	78.914	0.000	14	0.940	1.379	1.379	0.360		135.080	572	9.537	857342454077196178	857336452805316356	857336452805316355	10052	
1	C18H21O4	[M + H]+	C18H22O4+		0.692	46.137	46.137	0.000	13	0.994	1.436	1.436	0.329		302.151	572	9.538	857342462260283350	857336452859842312	857336452855648007	10073	
1	C21H17NO5	[M + K]+	C21H17KNO5+		0.995	98.913	98.913	0.000	28	0.927	8.474	8.474	6.017		402.076	572	9.538	857342632007961881	857336452922756876	857336452922756875	10061	
1	C8H13Cl3O2	[M + K]+	C8H13Cl3KO2+		0.555	46.168	37.360	8.808	6	0.949	0.668	0.668	-0.038		284.961	573	9.550	857342464596510720	857336452981477136	857336452977282831	10094	
1	C12H27N	[M + H]+	C12H28N+		1.000	15.347	12.010	3.337	1	1.000	6.558	6.558	0.288		186.222	575	9.585	857342468157474863	857336453031808788	857336453031808787	10136	
1	C11H21NO	[M + H]+	C11H22NO+		0.500	41.963	39.318	2.645	7	0.991	4.892	4.892	0.648		184.170	576	9.607	857342461287204807	857336453086334744	857336453086334743	10179	
1	C10H17NO3	[M + H]+	C10H18NO3+		1.000	101.105	101.105	0.000	18	0.255	1.437	1.437	0.350		200.128	577	9.617	857342473131919443	857336453136666396	857336453132472091	10198	
1	C11H12O3	[M + H]+	C11H13O3+		0.999	96.503	96.503	0.000	16	0.988	1.235	1.235	0.877		193.086	583	9.724	857342476051155037	857336453182803744	857336453182803743	10307	
1	C22H30N2O3	[M + Na]+	C22H30N2NaO3+		0.736	25.359	25.359	0.000	8	0.966	0.532	0.532	6.349		393.217	584	9.735	857342483584125042	857336453228941092	857336453228941091	10350	
1	C13H18Cl4F5N3O4	[M + H]+	C13H19Cl4F5N3O4+		0.839	27.037	10.764	16.273	5	0.973	-0.604	1.310	-0.764		516.004	585	9.749	857342471110264900	857336453287661352	857336453283467047	10379	
1	C12H22ClN5O7S3	[M + K]+	C12H22ClKN5O7S3+		0.141	24.176	12.750	11.426	7	0.982	-0.100	3.742	1.898		518.001	585	9.749	857342484913719420	857336453346381612	857336453342187307	10380	
1	C11H22N2O	[M + H]+	C11H23N2O+		1.000	37.134	37.134	0.000	12	0.973	3.265	3.265	0.553		199.181	586	9.773	857342454601484196	857336453400907568	857336453396713263	10391	
1	C13H8O	[M + H]+	C13H9O+		0.943	43.205	43.205	0.000	10	0.974	1.620	1.620	0.324		181.065	589	9.817	857342479842805863	857336453459627828	857336453459627827	10442	
1	C12H16O3	[M + H]+	C12H17O3+		1.000	93.393	93.393	0.000	19	0.798	1.221	1.221	0.570		209.117	590	9.833	857342461702440908	857336453572874044	857336453568679739	10469	
1	C12H23NO	[M + H]+	C12H24NO+		0.500	50.626	50.626	0.000	5	0.737	1.904	1.904	0.601		198.185	591	9.843	857342472276281422	857336453518348088	857336453518348087	10492	
1	C10H15NO2S	[M + H]+	C10H16NO2S+		0.925	62.683	62.683	0.000	14	0.861	2.426	2.426	0.485		214.090	592	9.865	857342465531840532	857336453623205696	857336453619011391	10503	
1	C11H21NO	[M + H]+	C11H22NO+		1.000	58.602	55.138	3.463	10	0.994	1.143	1.143	0.756		184.170	593	9.883	857342454970582950	857336453673537348	857336453673537347	10538	
1	C11H12O	[M + H]+	C11H13O+		0.476	54.289	54.289	0.000	7	0.860	1.813	1.813	0.239		161.096	593	9.888	857342450210047844	857336453723869000	857336453723868999	10526	
1	C8H6O	[M + H]+	C8H7O+		0.993	29.897	29.897	0.000	3	1.000	3.832	3.832	0.997		119.049	594	9.892	857342467947759646	857336453774200652	857336453770006347	10525	
1	C10H15NO2S	[M + H]+	C10H16NO2S+		0.803	38.275	38.275	0.000	6	0.838	5.065	5.065	0.392		214.090	596	9.938	857342470959269946	857336453837115216	857336453837115215	10601	
1	C20H25NO4	[M + H]+	C20H26NO4+		0.965	27.475	27.475	0.000	6	1.000	0.664	0.664	0.509		344.186	599	9.977	857342495672109192	857336453887446868	857336453887446867	10645	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	75.565	73.931	1.634	9	0.851	0.972	0.972	0.551		198.185	600	10.007	857343150386187632	857336453941972824	857336453941972823	10685	
1	C12H9NO	[M + H]+	C12H10NO+		0.887	95.042	95.042	0.000	25	0.946	1.294	1.294	0.704		184.076	602	10.037	857343431878520791	857336453996498780	857336453996498779	10722	
1	C12H17NO	[M + H]+	C12H18NO+		1.000	66.647	66.647	0.000	15	0.954	1.519	1.519	0.309		192.138	603	10.047	857343453353358504	857336454046830432	857336454046830431	10741	
1	C15H29N5	[M + H]+	C15H30N5+		0.504	2.000	2.000	0.000	0	0.000			-4.397		280.248	605	10.081	857343458084533426	857336454097162084	857336454092967779	10779	
1	C19H23NO5	[M + H]+	C19H24NO5+		0.988	92.801	92.801	0.000	20	0.977	1.334	1.334	0.320		346.165	606	10.098	857343478053614803	857336454147493736	857336454147493735	10797	
1	C11H13F3N2O3	[M + H]+	C11H14F3N2O3+		0.875	40.660	40.660	0.000	14	0.923	-2.091	2.933	-5.960		279.093	609	10.144	857343499012552984	857336454197825388	857336454197825387	10835	
1	C12H18O2Si	[M + H]+	C12H19O2Si+		0.942	90.389	89.214	1.175	31	0.923	2.095	2.095	1.511		223.115	610	10.161	857343479601312989	857336454256545648	857336454256545647	10860	
1	C27H30FN3O3	[M + H]+	C27H31FN3O3+		0.724	53.978	49.737	4.241	13	0.927	-2.871	2.949	-2.211		464.233	610	10.169	857343484596729063	857336454311071604	857336454306877299	10871	
1	C12H23NO3	[M + H]+	C12H24NO3+		1.000	66.778	66.778	0.000	8	0.835	1.435	1.435	0.521		230.175	610	10.172	857343498974804245	857336454353014648	857336454353014647	10874	
1	C11H14N2OS2	[M + H]+	C11H15N2OS2+		1.000	73.240	67.914	5.325	12	0.971	1.417	1.417	0.268		255.062	611	10.176	857343520873272811	857336454415929212	857336454411734907	10882	
1	C10H15NO2S	[M + H]+	C10H16NO2S+		0.996	70.847	65.810	5.038	10	0.836	1.729	1.729	0.392		214.090	612	10.198	857343567396555762	857336454466260864	857336454462066559	10946	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	101.077	95.873	5.205	24	0.873	1.254	1.254	0.601		198.185	617	10.288	857343579253853212	857336454508203908	857336454504009603	11050	
1	C12H25NO3	[M + H]+	C12H26NO3+		1.000	40.429	40.429	0.000	8	0.960	0.803	0.803	0.516		232.191	619	10.313	857343567388167150	857336454550146952	857336454550146951	11128	
1	C11H20O4	[M + H]+	C11H21O4+		0.333	141.643	141.643	0.000	27	0.998	1.069	1.069	0.481		217.144	622	10.373	857343567472053256	857336454596284300	857336454596284299	11184	
1	C15H29NO3	[M + H]+	C15H30NO3+		1.000	19.417	16.096	3.320	2	1.000	4.141	4.141	0.330		272.222	623	10.383	857343567375584229	857336454642421648	857336454638227343	11206	
1	C13H24N2O	[M + H]+	C13H25N2O+		1.000	33.535	30.827	2.708	5	0.941	0.961	0.961	0.312		225.196	624	10.401	857343567379778539	857336454680170388	857336454680170387	11199	
1	C14H12O2	[M + H]+	C14H13O2+		0.803	68.003	68.003	0.000	11	0.773	1.376	1.376	0.347		213.091	625	10.415	857343594776972449	857336454717919128	857336454717919127	11235	
1	C18H22N2O	[M + H]+	C18H23N2O+		0.832	37.468	37.468	0.000	9	1.000	1.185	1.185	0.213		283.181	625	10.416	857343567459470333	857336454764056476	857336454764056475	11247	
1	C14H11Cl2O12P	[M + H]+	C14H12Cl2O12P+		0.991	32.471	25.331	7.140	8	0.971	0.220	0.310	-1.108		472.943	625	10.423	857343590213569668	857336454814388128	857336454810193823	11252	
1	C10H19Cl2N5O11P2	[M + H]+	C10H20Cl2N5O11P2+		0.328	47.786	39.771	8.015	9	0.922	0.180	0.244	1.194		518.001	626	10.425	857343631422606587	857336454873108388	857336454873108387	11270	
1	C13H18Cl4F5N3O4	[M + H]+	C13H19Cl4F5N3O4+		0.949	27.370	11.199	16.171	5	0.968	-0.047	0.363	-0.435		516.004	626	10.429	857343585947962464	857336454923440040	857336454923440039	11269	
1	C12H15Cl4N2O7P	[M + H]+	C12H16Cl4N2O7P+		0.695	32.161	17.790	14.371	6	0.993	-0.088	0.220	3.918		470.946	626	10.430	857343585310428246	857336454973771692	857336454973771691	11263	
1	C13H21NO	[M + H3N + H]+	C13H25N2O+		1.000	102.145	102.145	0.000	17	0.722	0.740	1.018	0.267		225.196	633	10.542	857343583267802177	857336455032491952	857336455032491951	11375	
1	C13H18N2O	[M + H]+	C13H19N2O+		0.728	68.322	68.322	0.000	18	0.968	1.029	1.029	0.184		219.149	633	10.549	857343587990588536	857336455095406516	857336455091212211	11388	
1	C11H23NO2	[M + H]+	C11H24NO2+		1.000	24.350	21.353	2.997	4	0.947	2.997	2.997	0.220		202.180	635	10.585	857343580658945068	857336455149932472	857336455149932471	11429	
1	C12H22O3	[M + H]+	C12H23O3+		0.333	25.520	25.520	0.000	3	0.728	1.281	1.281	0.507		215.164	637	10.613	857343582680599608	857336455204458428	857336455204458427	11484	
1	C5H8FNO	[M + H]+	C5H9FNO+		0.783	38.672	38.672	0.000	6	0.691	-13.213	13.213	-9.559		118.065	643	10.711	857343600934210744	857336455258984384	857336455258984383	11609	
1	C12H17N3O3S2	[M + K]+	C12H17KN3O3S2+		0.992	39.951	39.951	0.000	18	0.775	-5.097	5.097	-3.309		354.033	643	10.717	857343646262054150	857336455321898948	857336455321898947	11623	
1	C3H4ClFNO2	[M + H3N + H]+	C3H8ClFN2O2+		0.999	74.508	74.508	0.000	3	0.292	-9.886	9.886	11.613		158.027	643	10.718	857343673390812452	857336455380619208	857336455376424903	11626	
1	C10H15NO2S	[M + H]+	C10H16NO2S+		0.997	77.510	69.435	8.075	15	0.870	2.281	2.281	0.205		214.090	643	10.719	857343598405045421	857336455460310988	857336455456116683	11629	
1	C13H24N2O	[M + H]+	C13H25N2O+		1.000	54.675	54.675	0.000	17	0.931	1.821	1.821	0.489		225.196	645	10.758	857343587600518261	857336455535808464	857336455535808463	11690	
1	C13H29N	[M + H]+	C13H30N+		1.000	17.117	14.013	3.104	4	0.164	2.962	2.962	0.368		200.237	649	10.815	857343591606078608	857336455611305940	857336455611305939	11747	
1	C14H21FN4O	[M + H]+	C14H22FN4O+		0.771	35.801	35.801	0.000	13	0.839	0.757	0.757	-8.592		281.175	649	10.819	857343623491177713	857336455682609112	857336455682609111	11758	
1	C11H24N2O	[M + H]+	C11H25N2O+		1.000	34.626	34.626	0.000	4	0.614	3.986	3.986	0.349		201.196	651	10.852	857343592600128658	857336455741329372	857336455741329371	11803	
1	C14H24O4	[M + H]+	C14H25O4+		0.500	150.557	147.190	3.367	31	0.964	1.718	1.718	0.133		257.175	651	10.854	857343619133295845	857336455804243936	857336455804243935	11809	
1	C18H20N2O	[M + H]+	C18H21N2O+		0.672	166.342	166.342	0.000	56	0.988	0.597	0.597	0.463		281.165	654	10.901	857343668764495120	857336455858769892	857336455858769891	11860	
1	C14H31N	[M + H]+	C14H32N+		1.000	26.449	20.773	5.676	5	0.866	4.510	4.510	0.157		214.253	658	10.968	857343594772778144	857336455917490152	857336455917490151	11951	
1	C15H15NO	[M + H]+	C15H16NO+		0.941	22.837	19.621	3.216	3	0.994	1.124	1.124	0.351		226.123	658	10.974	857343587457911914	857336455972016108	857336455972016107	11873	
1	C31H39NO8	[M + H]+	C31H40NO8+		0.836	81.569	81.569	0.000	13	0.990	0.963	0.963	0.571		554.275	659	10.991	857343672216407322	857336456026542064	857336456026542063	11984	
1	C19H22N2O6	[M + H]+	C19H23N2O6+		0.970	68.751	68.751	0.000	18	0.989	1.172	1.172	0.259		375.155	664	11.074	857343608337157339	857336456081068020	857336456081068019	12095	
1	C16H10N2O2	[M + H]+	C16H11N2O2+		0.680	33.670	33.670	0.000	13	1.000	0.458	0.643	0.327		263.082	665	11.077	857343602108615873	857336456135593976	857336456135593975	12114	
1	C13H29N	[M + H]+	C13H30N+		1.000	25.595	25.595	0.000	6	0.149	1.608	1.608	0.468		200.237	666	11.099	857343594982493356	857336456194314236	857336456194314235	12136	
1	C14H31N	[M + H]+	C14H32N+		1.000	32.031	26.348	5.683	3	0.795	3.981	3.981	0.250		214.253	667	11.117	857343583242636352	857336456257228800	857336456257228799	12180	
1	C12H24O4	[M + H]+	C12H25O4+		1.000	21.613	21.613	0.000	5	0.980	0.850	0.850	0.490		233.175	668	11.129	857343601655631036	857336456315949060	857336456311754755	12203	
1	C10H18O2	[M + H]+	C10H19O2+		1.000	81.147	81.147	0.000	11	0.729	2.082	2.082	0.197		171.138	668	11.130	857343591153093774	857336456374669320	857336456374669319	12200	
1	C15H27N5	[M + H]+	C15H28N5+		0.226	2.000	2.000	0.000	0	0.000			-4.321		278.233	668	11.130	857343584282823753	857336456433389580	857336456433389579	12202	
1	C13H24O4	[M + H]+	C13H25O4+		0.484	16.594	16.594	0.000	1	0.630	5.855	5.855	0.507		245.175	669	11.147	857343602687429835	857336456496304144	857336456496304143	12230	
1	C16H35N	[M + H]+	C16H36N+		1.000	19.125	15.352	3.773	2	1.000	4.318	4.318	0.097		242.284	670	11.163	857343584467373141	857336456559218708	857336456555024403	12250	
1	C12H18O2	[M + H]+	C12H19O2+		1.000	87.701	87.701	0.000	17	0.860	0.764	1.563	0.788		195.138	671	11.175	857343593548041364	857336456617938968	857336456617938967	12272	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	15.437	11.833	3.604	2	0.923	6.290	6.290	0.386		230.248	671	11.183	857343594101689502	857336456752156704	857336456752156703	12286	
1	C12H20O3	[M + H]+	C12H21O3+		1.000	54.432	50.854	3.578	9	0.937	1.695	1.695	0.324		213.149	671	11.184	857343889825287471	857336456819265572	857336456819265571	12273	
1	C15H15NO	[M + H]+	C15H16NO+		0.984	46.490	41.885	4.605	5	0.992	1.645	1.645	0.263		226.123	671	11.186	857344616857576984	857336456886374440	857336456882180135	12299	
1	C19H38N2O3	[M + H]+	C19H39N2O3+		1.000	57.554	53.977	3.577	12	0.989	1.167	1.167	0.031		343.296	671	11.191	857344619042809436	857336456689242140	857336456689242139	12253	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	71.071	69.125	1.946	10	0.918	0.697	0.697	0.702		198.185	675	11.258	857344613871232306	857336456949289004	857336456949289003	12388	
1	C12H21NO9	[M + Na]+	C12H21NNaO9+		0.354	20.751	16.617	4.135	4	0.972	1.943	1.943	-10.031		346.107	677	11.277	857344630052857532	857336457020592176	857336457016397871	12416	
1	C17H31N5O	[M + H]+	C17H32N5O+		0.147	2.000	2.000	0.000	0	0.000			-3.870		322.259	677	11.281	857344619005060683	857336457083506740	857336457083506739	12425	
1	C14H28O5	[M + H]+	C14H29O5+		1.000	22.424	22.424	0.000	3	0.867	1.372	1.372	0.648		277.201	677	11.282	857344620716336751	857336457142227000	857336457138032695	12433	
1	C14H31N	[M + H]+	C14H32N+		1.000	43.046	37.498	5.548	5	0.862	4.611	4.611	0.250		214.253	677	11.287	857344612650689665	857336457200947260	857336457200947259	12429	
1	C10H18O2	[M + H]+	C10H19O2+		1.000	74.432	74.432	0.000	10	0.787	3.781	3.781	0.256		171.138	677	11.288	857344613854455088	857336457263861824	857336457263861823	12469	
1	C12H22N4O4S	[M + Na]+	C12H22N4NaO4S+		0.983	16.900	16.900	0.000	6	0.176	14.467	14.467	9.067		341.128	677	11.289	857344634012280543	857336457322582084	857336457322582083	12449	
1	C11H23FN4O	[M + H]+	C11H24FN4O+		0.741	9.310	9.310	0.000	5	0.830	3.056	3.056	-9.531		247.191	677	11.291	857344617767740993	857336457381302344	857336457377108039	12452	
1	C15H20N2O3	[M + H]+	C15H21N2O3+		0.979	43.628	40.694	2.934	10	0.960	1.190	1.190	0.220		277.155	678	11.307	857344619638400613	857336457444216908	857336457444216907	12557	
1	C16H29NO3	[M + H]+	C16H30NO3+		1.000	102.493	102.493	0.000	21	0.994	0.527	0.579	0.316		284.222	680	11.332	857344626303149727	857336457502937168	857336457498742863	12526	
1	C19H38N2O3	[M + H]+	C19H39N2O3+		1.000	44.516	44.516	0.000	14	0.974	0.492	0.492	0.147		343.296	680	11.342	857344623161616003	857336457561657428	857336457561657427	12541	
1	C15H33N	[M + H]+	C15H34N+		1.000	98.912	95.284	3.628	20	0.956	0.978	0.978	0.453		228.269	682	11.374	857344626743551657	857336457624571992	857336457624571991	12592	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	23.050	23.050	0.000	2	0.677	-0.884	1.813	-0.682		98.984	686	11.434	857344623757207180	857336457683292252	857336457683292251	12700	
1	C16H24O4	[M + H]+	C16H25O4+		1.000	203.447	203.447	0.000	52	0.997	0.579	0.631	0.407		281.175	688	11.460	857344709325203360	857336457742012512	857336457742012511	12730	
1	C18H28N2O6	[M + H]+	C18H29N2O6+		0.491	43.133	43.133	0.000	16	0.832	0.714	0.827	0.317		369.202	688	11.465	857344632519108304	857336457800732772	857336457800732771	12740	
1	C9H12N2O6S2	[M + Na]+	C9H12N2NaO6S2+		0.759	17.948	12.109	5.838	2	0.955	0.566	0.566	-2.232		331.002	688	11.468	857344638860896018	857336457863647336	857336457863647335	12739	
1	C12H22O4	[M + H]+	C12H23O4+		0.499	91.006	91.006	0.000	11	0.836	0.992	0.992	0.451		231.159	689	11.476	857344627183953578	857336457922367596	857336457918173291	12752	
1	C15H15NO	[M + H]+	C15H16NO+		0.998	58.521	52.726	5.794	8	0.992	0.861	0.861	0.263		226.123	689	11.476	857344644963608381	857336457981087856	857336457981087855	12753	
1	C8H14N6O2	[M + H]+	C8H15N6O2+		0.962	28.657	28.657	0.000	5	0.997	0.608	3.574	4.358		227.126	689	11.477	857344652131673940	857336458044002420	857336458044002419	12770	
1	C7H10ClN4O7P	[M + H]+	C7H11ClN4O7P+		0.260	21.571	12.599	8.972	2	0.974	0.439	0.439	0.974		329.005	689	11.477	857344666476193662	857336458106916984	857336458106916983	12755	
1	C16H9N2O2	[M + H]+	C16H10N2O2+		0.494	78.987	78.987	0.000	24	0.987	0.979	0.979	0.309		262.074	689	11.478	857344641566222129	857336458165637244	857336458165637243	12772	
1	C13H11FN2O3	[M + H]+	C13H12FN2O3+		0.890	96.711	92.424	4.287	39	0.953	-4.115	4.360	-4.055		263.082	689	11.483	857344638252721928	857336458228551808	857336458224357503	12766	
1	C16H22Cl3NO	[M + Na]+	C16H22Cl3NNaO+		0.878	17.653	8.350	9.303	2	0.957	0.603	0.603	-0.022		372.066	690	11.498	857344615452485131	857336458291466372	857336458291466371	12815	
1	C13H20N2O	[M + H]+	C13H21N2O+		0.974	50.589	50.589	0.000	12	0.970	1.788	1.788	0.408		221.165	690	11.500	857344641054517030	857336458345992328	857336458341798023	12808	
1	C15H20N2O3	[M + H]+	C15H21N2O3+		0.997	49.314	45.788	3.526	12	0.924	0.512	0.553	0.292		277.155	690	11.504	857344634775643891	857336458404712588	857336458404712587	12823	
1	C21H15NO4	[M + H]+	C21H16NO4+		0.296	17.683	17.683	0.000	3	0.947	1.790	1.790	-0.042		346.107	690	11.505	857344637304809213	857336458459238544	857336458455044239	12831	
1	C9H18Cl3O4P	[M + H]+	C9H19Cl3O4P+		0.906	28.834	13.382	15.452	3	0.987	-0.990	1.405	0.137		327.008	690	11.506	857344621446145657	857336458517958804	857336458517958803	12809	
1	C14H20F2N2O4	[M + Na]+	C14H20F2N2NaO4+		0.309	30.577	27.353	3.224	6	0.180	1.537	1.537	0.369		341.128	690	11.506	857344678614509448	857336458585067672	857336458580873367	12819	
1	C13H26O4	[M + H]+	C13H27O4+		0.924	17.102	17.102	0.000	4	0.854	0.608	0.942	0.381		247.190	691	11.510	857344639825585949	857336458643787932	857336458639593627	12827	
