id,mz,rt,area,height,detected_rate,has_ms2,detected:fraction:POC,mean_area:fraction:POC,detected:fraction:WSOC,mean_area:fraction:WSOC,log2FC:fraction:POC_vs_WSOC,welch_p:fraction:POC_vs_WSOC,detected:day_type:weekday,mean_area:day_type:weekday,detected:day_type:weekend,mean_area:day_type:weekend,log2FC:day_type:weekday_vs_weekend,welch_p:day_type:weekday_vs_weekend
7777,140.04668,7.8135,12420.0,100100.0,0.08333333333333333,False,False,0.0,True,2508.4277777777775,-inf,0.01971683997587279,False,232.29583333333335,True,3298.0499999999997,-3.8275780888636226,0.05508886340981621
7778,377.0307,7.8154,5214.0,60100.0,0.08333333333333333,False,False,71.59444444444445,True,2642.1777777777775,-5.205736088540545,1.086277091132811e-07,False,1050.5541666666668,True,1969.55,-0.9067154929945195,0.18629504046196052
7781,272.18575,7.8285,227300.0,2312000.0,1.0,True,True,64420.0,True,105496.11111111111,-0.7116092522069386,0.015543245605816878,True,56219.166666666664,True,142435.83333333334,-1.3411781643542562,9.191533703991727e-05
7783,590.86704,7.8221,11930.0,106700.0,0.16666666666666666,False,True,1226.7222222222222,True,1819.4444444444443,-0.5686893965642527,0.6253493913752309,False,0.0,True,4569.25,-inf,0.009252003969683181
7784,314.13878,7.8295,7896.0,80060.0,0.08333333333333333,False,False,428.30555555555554,True,2549.8055555555557,-2.5736749377894226,0.0017994025580271619,False,681.7833333333334,True,3103.6,-2.1865573938953897,0.013731770337182753
7785,326.0449,7.8261,8933.0,92550.0,0.08333333333333333,False,False,128.66666666666666,True,2108.3444444444444,-4.03440033031684,0.014497953751751315,False,159.13333333333333,True,3037.25,-4.2544576926879625,0.014218972806663741
7786,415.22304,7.8096,16580.0,101900.0,0.08333333333333333,False,False,479.6666666666667,True,2702.777777777778,-2.494338807094382,0.15326914414549728,False,0.0,True,4773.666666666667,-inf,0.03825250297848009
7789,220.13332,7.8226,42460.0,364000.0,1.0,False,True,18692.222222222223,True,21163.333333333332,-0.17912878332578192,0.4061857762343818,True,15423.333333333334,True,28936.666666666668,-0.9077841432991172,0.0006409264949940092
7791,599.38021,7.8343,32260.0,243900.0,0.16666666666666666,False,True,3777.472222222222,True,5254.566666666667,-0.4761506464734212,0.6722794432274937,False,83.6125,True,13380.833333333334,-7.322233611642412,0.008309966983543129
7795,237.08712,7.8243,3546.0,52040.0,0.027777777777777776,False,False,37.544444444444444,True,1364.5611111111111,-5.183693752182564,8.1960294891468e-06,False,470.09999999999997,True,1162.9583333333333,-1.306759822972335,0.09847428799674281
7796,249.10979,7.8358,5103.0,69860.0,0.027777777777777776,False,False,20.049999999999997,True,971.2444444444445,-5.5981602994800275,0.02844597080724648,False,13.329166666666666,True,1460.2833333333335,-6.775517920162221,0.022975118743974197
7798,227.12789,7.8267,102500.0,1018000.0,0.8055555555555556,True,True,33100.0,True,39850.0,-0.26774850718325405,0.3948737748918564,True,24567.916666666668,True,60289.166666666664,-1.2951232643142632,0.0006586586684249605
7800,222.14898,7.8426,5126.0,53050.0,0.027777777777777776,False,False,1076.9777777777776,True,2582.605555555556,-1.2618388339331643,0.0008497210335645925,True,2192.5416666666665,False,1104.2916666666667,0.9894829910821787,0.016746873571318953
7801,394.22256,7.8392,104700.0,145200.0,0.027777777777777776,False,True,5851.572222222222,False,0.0,inf,0.3283629597852231,False,0.0,True,8777.358333333334,-inf,0.3357878088417423
7803,388.57146,7.8311,8961.0,99080.0,0.1111111111111111,False,True,1282.388888888889,True,1114.7777777777778,0.20207768174904445,0.8591458890127981,False,16.541666666666668,True,3562.6666666666665,-7.750709095331094,0.009402799727419918
7807,157.04966,7.8129,29660.0,140600.0,0.027777777777777776,False,True,3101.8888888888887,False,0.0,inf,0.11427954370969767,True,1515.7083333333333,False,1621.4166666666667,-0.09726271438729114,0.9565302101893103
7809,582.35362,7.842,36900.0,268400.0,0.16666666666666666,False,True,5006.516666666666,True,5929.227777777778,-0.2440370373514716,0.8248600381772454,False,124.30833333333334,True,16155.0,-7.021913925920937,0.007564250501637977
7810,281.10221,7.8473,4546.0,54190.0,0.027777777777777776,False,False,0.0,True,675.0444444444445,-inf,0.0691163550773876,True,480.0,False,52.56666666666666,3.190814246426527,0.1264603280205167
7811,244.15449,7.8336,34930.0,371500.0,0.5833333333333334,False,True,6169.555555555556,True,15128.333333333334,-1.294014587779698,0.0005948530775138377,True,7562.458333333333,True,16821.916666666668,-1.1534149000677116,0.014973060827557028
7816,322.18605,7.8362,501200.0,2471000.0,0.027777777777777776,True,True,55543.53333333333,False,0.0,inf,0.10879291806573767,True,28358.333333333332,False,26598.63333333333,0.09242062507632047,0.9596231651716216
7818,402.2125,7.8502,4929.0,55820.0,0.027777777777777776,False,False,125.03888888888888,True,891.4777777777778,-2.833821972123952,0.06983641172753599,False,14.387500000000001,True,1496.0,-6.700150436642768,0.016037972457666583
7825,200.07072,7.843,83280.0,143300.0,0.6111111111111112,False,True,18583.333333333332,True,13924.388888888889,0.4163952921013037,0.4794844895148018,True,7515.166666666667,True,33731.25,-2.1662087774004295,0.004314341530821427
7826,330.20643,7.8469,7690.0,53110.0,0.027777777777777776,False,True,876.9444444444445,False,0.0,inf,0.10125544412694887,False,0.0,True,1315.4166666666667,-inf,0.10136503881978205
7827,613.39567,7.8413,46380.0,376200.0,0.16666666666666666,False,True,6319.555555555556,True,7850.988888888888,-0.31305128384715647,0.771854249876203,False,285.03333333333336,True,20685.75,-6.181362810191713,0.007247306905383381
7828,326.15989,7.8581,11800.0,130400.0,0.08333333333333333,False,False,308.54999999999995,True,2169.427777777778,-2.813738358628474,0.09212361048460842,True,1675.7291666666667,False,365.50833333333327,2.1968127936968593,0.11563691446631455
7829,392.26436,7.8404,11000.0,63120.0,0.08333333333333333,False,False,32.48888888888889,True,2847.4833333333336,-6.453597182727684,0.002763694205706897,True,2147.941666666667,False,24.075,6.47927520516271,0.003414777144852432
7830,627.4113,7.8495,26570.0,216900.0,0.16666666666666666,False,True,2986.3999999999996,True,4123.7444444444445,-0.46554751542267897,0.6813880260806752,False,29.89166666666667,True,10605.433333333332,-8.470844515156967,0.00811386108025236
7831,432.2958,7.8468,45550.0,73140.0,0.08333333333333333,False,False,1210.5222222222221,True,7168.738888888889,-2.5660897811139614,0.06462683219740588,False,1170.8500000000001,True,10227.191666666668,-3.1267818767899436,0.0583996172301363
7832,446.27499,7.8499,12890.0,61850.0,0.08333333333333333,False,False,480.2611111111112,True,2081.0666666666666,-2.1154322853871066,0.09819570613153523,False,227.40416666666667,True,3387.183333333333,-3.8967554819750965,0.026245473938707266
7835,388.90602,7.844,5416.0,60380.0,0.05555555555555555,False,False,316.1111111111111,True,733.5555555555555,-1.2144744860285916,0.3531943100158802,False,0.0,True,1574.5,-inf,0.016652192249334438
7836,172.20596,7.8868,37340.0,86880.0,0.027777777777777776,False,True,6802.444444444444,False,0.0,inf,0.0019261091963845922,False,2453.25,True,5297.166666666667,-1.1105266412423227,0.3775602697692597
7840,188.16461,7.8437,11370.0,101500.0,0.1111111111111111,False,False,541.0611111111111,True,4242.522222222222,-2.971058760457996,7.008066374772252e-05,False,1526.2250000000001,True,4122.925,-1.43370055379348,0.04806871439192215
7848,286.23776,7.8623,31450.0,264100.0,0.3333333333333333,False,True,19721.722222222223,False,163.83888888888887,6.911363895490762,2.8928415438313014e-07,True,13290.108333333332,False,3248.125,2.03267380567793,0.0019702177997500776
7852,241.09727,7.8704,4136.0,52930.0,0.05555555555555555,False,False,17.594444444444445,True,952.7944444444444,-5.758973135233929,0.007947553910518079,False,131.84166666666667,True,1191.8999999999999,-3.1763849086755904,0.03973582902060022
7859,172.07576,7.8692,6774.0,77990.0,0.08333333333333333,False,False,210.86666666666667,True,1225.7277777777776,-2.53923564581457,0.08364278655166091,False,58.00833333333333,True,2038.875,-5.135369349511092,0.021077904246643374
7861,430.28014,7.8764,70610.0,99950.0,0.05555555555555555,False,False,2261.3444444444444,True,9204.866666666667,-2.0252160662808807,0.12238991002363918,False,1818.6166666666668,True,13562.083333333334,-2.898665429776328,0.07994637325050703
7865,298.20141,7.8529,25370.0,248000.0,0.08333333333333333,False,False,4394.833333333333,True,12819.277777777777,-1.5444346248611978,0.00011783596057790564,False,8259.125,True,9302.916666666666,-0.1716941577227162,0.7013836148767738
7866,196.16972,7.879,4885.0,55110.0,0.05555555555555555,False,False,688.7833333333333,True,2946.75,-2.097002529509293,5.088619320752202e-08,False,1629.3416666666665,True,2194.616666666667,-0.42967980328378336,0.3234731304673575
7872,308.24324,7.8722,75680.0,401300.0,0.75,False,True,15962.055555555555,True,30501.11111111111,-0.9342153485541959,0.02173554365113728,True,12711.125,True,44272.5,-1.800319120574815,8.185437881549281e-05
7875,289.17597,7.8704,5222.0,62650.0,0.08333333333333333,False,False,237.45000000000002,True,2817.0555555555557,-3.568492354279769,8.614202456585255e-08,False,1148.9166666666667,True,2283.9249999999997,-0.9912411158770564,0.1161763149824529
7878,216.19595,7.8688,28320.0,136100.0,0.027777777777777776,False,True,3272.3999999999996,False,35.13333333333333,6.541364834720361,0.087229498860323,False,1204.4,True,2552.5,-1.0835963479278485,0.5945029704414289
7897,412.327,7.9311,66590.0,366900.0,0.027777777777777776,False,True,15359.388888888889,False,14.777777777777779,10.02147576151654,0.0008083089873280388,True,7059.541666666667,False,8942.166666666666,-0.34104991441948784,0.6983579833830093
7898,612.88005,7.9034,7411.0,70310.0,0.027777777777777776,False,False,604.3888888888889,True,963.1111111111111,-0.6722251086972653,0.5806180194508357,False,0.0,True,2351.25,-inf,0.012863079161507442
7904,448.63932,7.9253,6038.0,64590.0,0.027777777777777776,False,True,695.6111111111111,False,482.55555555555554,0.5275859309977446,0.6627474589826923,False,0.0,True,1767.25,-inf,0.01294825780056922
7914,340.26946,7.9098,104100.0,1085000.0,1.0,True,True,18378.555555555555,True,36176.11111111111,-0.9770139444057016,0.04888486217524328,True,12626.833333333334,True,56578.333333333336,-2.1637568059808023,0.0002940434951504984
7919,438.96104,7.9222,8840.0,90760.0,0.1111111111111111,False,True,854.1111111111111,True,1331.2222222222222,-0.6402557548200063,0.5943204125033872,False,0.0,True,3278.0,-inf,0.011863305019611189
7920,295.21169,7.9098,34370.0,337200.0,0.5555555555555556,False,True,3812.8055555555557,True,11386.277777777777,-1.5783713371498427,0.009207848989288827,True,3275.9375,True,16246.75,-2.3101714123900137,0.001381764219309843
7923,312.23812,7.9128,21480.0,190000.0,0.3333333333333333,False,True,3280.722222222222,True,8409.222222222223,-1.3579589238083094,0.00338363695863895,True,3569.25,True,10396.416666666666,-1.5423934999533522,0.005886269675367642
7924,621.39342,7.9083,23570.0,166600.0,0.16666666666666666,False,True,3332.222222222222,True,3844.1111111111113,-0.2061654210666977,0.8539599020785024,False,17.058333333333334,True,10730.383333333333,-9.297009204137714,0.0074271478275064595
7926,191.07036,7.9333,29520.0,83720.0,0.027777777777777776,False,True,5407.666666666667,False,714.9833333333332,2.9190247080119125,0.006129135102341029,False,1804.3583333333333,True,5575.258333333334,-1.6275527783221977,0.13910412664326519
7927,277.12832,7.8551,460700.0,1418000.0,0.08333333333333333,True,True,45070.555555555555,False,0.0,inf,0.11004744296331703,True,11220.833333333334,True,45164.166666666664,-2.0089987655604467,0.40309601466152034
7928,649.42414,7.9231,16280.0,165800.0,0.16666666666666666,False,True,2147.777777777778,True,2653.9166666666665,-0.30527833961057105,0.7855062633627268,False,26.270833333333332,True,7150.0,-8.08833746694605,0.007848362373998686
7931,403.24695,7.9312,17000.0,145200.0,0.16666666666666666,False,True,2091.1111111111113,True,2825.366666666667,-0.43416838631898497,0.7024943268520774,False,12.204166666666666,True,7350.308333333333,-9.234287172291376,0.008128648664705107
7932,635.4073,7.9098,30960.0,242600.0,0.16666666666666666,False,True,4687.355555555555,True,5134.4944444444445,-0.13144799863417686,0.9024281072568758,False,206.25,True,14320.275,-6.117521268139027,0.007102971006025487
7933,604.3668,7.9323,23220.0,189900.0,0.16666666666666666,False,True,3211.6666666666665,True,3632.461111111111,-0.1776251867430743,0.8737778178817617,False,13.929166666666667,True,10238.333333333334,-9.521656218121242,0.007283334912427153
7934,439.2956,7.9034,4736.0,52180.0,0.05555555555555555,False,False,306.27777777777777,True,691.4444444444445,-1.1747726447962628,0.3630107565452315,False,0.0,True,1496.5833333333333,-inf,0.015532702436794879
7938,188.1281,7.9258,10630.0,62700.0,0.027777777777777776,False,True,887.0722222222222,False,33.84444444444445,4.712060627954214,0.16523142516900532,False,186.2208333333333,True,1008.9333333333334,-2.4377444619238693,0.37201843130969414
7944,403.58152,7.9126,8802.0,73720.0,0.1111111111111111,False,True,1074.611111111111,True,1438.2777777777778,-0.42052767337282065,0.7105542074250812,False,15.875,True,3737.5833333333335,-7.8792053439555705,0.008504109519637433
7947,404.20703,7.9157,63320.0,184000.0,0.05555555555555555,False,True,6684.666666666667,False,0.0,inf,0.15049566835361078,False,0.0,True,10027.0,-inf,0.152913749571092
7948,334.22247,7.941,15260.0,193500.0,0.0,False,False,451.4722222222222,False,5547.850000000001,-3.619219650616748,0.0003952504249980459,False,4108.316666666667,False,782.35,2.392661312351577,0.003157166270055449
7951,448.3048,7.9316,7670.0,80100.0,0.1111111111111111,False,True,671.0,True,1167.2222222222222,-0.7986945839179125,0.5260675353084681,False,0.0,True,2757.3333333333335,-inf,0.01612422360697173
7952,412.2696,7.9399,29420.0,80100.0,0.05555555555555555,False,False,1083.5222222222224,True,4350.816666666667,-2.0055574840125696,0.09328001360846626,False,753.7125000000001,True,6644.083333333333,-3.1399839439313895,0.04017184804565775
7953,374.25386,7.9379,42320.0,101400.0,0.1111111111111111,False,False,2159.0055555555555,True,11745.888888888889,-2.4437170349089388,0.00878407840724244,False,2915.004166666667,True,15027.333333333334,-2.36601916865212,0.023646816406259957
7954,486.36395,7.9247,29600.0,73990.0,0.08333333333333333,False,True,3864.4444444444443,False,226.95000000000002,4.089814632701106,0.11087258293573413,True,2902.683333333334,False,331.72499999999997,3.129327542444405,0.13275079140010748
